,day,vol_P0,vol_P1,vol_P2,vol_P3
1781,18.0,2.66355525047247,4.869901247925809,4.635751969783847,7.066341988519094
1782,19.0,2.8096050363666265,5.166002438471027,4.931555063957106,7.4686478822415205
1783,20.0,2.9759489523790217,5.4363992270571995,5.191183129297256,7.85393995610414
1784,21.0,3.1462282247001645,5.710721672302888,5.434010021006642,8.241834136186492
1785,22.0,3.3270182162850817,5.994915452725613,5.6970032902535,8.626978007633394
1786,23.0,3.4956111437189707,6.2681789587305765,5.954867573187883,8.976529325626416
1787,24.0,3.640125838398262,6.533444688818394,6.167533567881828,9.30509641350324
1788,25.0,3.778899623900912,6.8188547453692,6.391769360575182,9.643501313452273
1789,26.0,3.950662310376227,7.093486450598519,6.630574019253844,9.95096070675306
1790,27.0,4.096002177377703,7.332177389597543,6.863708335892845,10.290609946440217
1791,28.0,4.265664763847995,7.537961325202562,7.119552708950205,10.601452693643278
1792,1.0,0.05309879724794202,0.06399304820336359,0.06296285092827733,0.10565266450613818
1793,2.0,0.10526067098780757,0.12407930654926982,0.12421861669106954,0.2051332240014374
1794,3.0,0.17043764298390204,0.19663945374565142,0.2310200204312503,0.3199413427514879
1795,4.0,0.2703080777985271,0.287398871539501,0.37237837700080784,0.4712198963829247
1796,5.0,0.4041752291165104,0.4193304642535067,0.5533829705530767,0.7146525715634999
1797,6.0,0.5888578364998991,0.5957076219445627,0.8190588677615462,1.024688180216385
1798,7.0,0.8109560395498318,0.8128205305967133,1.1362511130709227,1.4386974158674968
1799,8.0,1.0528700542296527,1.1052464892564566,1.4930270693634442,1.9495757779343883
1800,9.0,1.299479029334432,1.3589030494880145,1.8329714844734617,2.4326019000109773
1801,10.0,1.5373468737917158,1.6253532893815077,2.16011863042248,2.898955779601568
1802,11.0,1.7693278979519271,1.8979776099659034,2.507785192708748,3.40936505963789
1803,12.0,2.03982458942152,2.201311499958574,2.8545108746790193,3.913628807831614
1804,13.0,2.318440278664836,2.5248159296026484,3.1717986406305623,4.378925844576482
1805,14.0,2.567101186011934,2.8138927953290995,3.4992940682811797,4.845597263843828
1806,15.0,2.8119841852147145,3.0841182458171907,3.8102614227778817,5.289247295809558
1807,16.0,3.0377795555538847,3.368185549645137,4.089144022180676,5.722808816655633
1808,17.0,3.287925306403757,3.6404429833426915,4.391358838283909,6.118999241001533
1809,18.0,3.5307622427199363,3.897890658428402,4.669234820019954,6.512054921713025
1810,19.0,3.7752022426031973,4.170659628503121,4.981907340726793,6.890805776198114
1811,20.0,4.013472304076098,4.4122629057557,5.249571787766817,7.3340831127246595
1812,21.0,4.216523570064061,4.653182320057491,5.5098444139116,7.745276318461096
1813,22.0,4.409749161104656,4.877727124552771,5.786899388094826,8.12146232731213
1814,23.0,4.6257105849073605,5.1196113204033615,6.037559502818724,8.49847977334566
1815,24.0,4.821044464059595,5.3534385470349335,6.272038990279562,8.843247354862333
1816,25.0,4.993730495867879,5.590265406887484,6.502042989699582,9.184287562068054
1817,26.0,5.156861380579449,5.821247470556514,6.7538738123208235,9.502668825495878
1818,27.0,5.357022483843146,6.012950351624973,7.0260673450894435,9.811971500560382
1819,28.0,5.513991593300708,6.2098648078546255,7.307045054108512,10.113102099760455
1820,1.0,0.03337360435457775,0.07222976769896976,0.059060328214787225,0.09515927742946109
1821,2.0,0.07452403369549394,0.14442960285997408,0.12098078741806421,0.1982763531630208
1822,3.0,0.15052711051761183,0.23247848446089603,0.19526817259499918,0.3108834822797426
1823,4.0,0.23247031991088027,0.3618187403869936,0.29775431373202876,0.4501079623157651
1824,5.0,0.3631409274382158,0.5285501556693468,0.43976912054994777,0.6952286600109322
1825,6.0,0.5458837068939755,0.7169049915936824,0.668064472301825,1.026684581293228
1826,7.0,0.7595560453503645,0.9630236756636785,0.9807589179037755,1.4541463802095902
1827,8.0,1.0369013793545678,1.2324624199269236,1.3210663442976804,1.9598109563035373
1828,9.0,1.322120852142097,1.4868589959880099,1.6781535686019682,2.4562088973791405
1829,10.0,1.5937255076806909,1.7832293936017052,2.0493482381778456,2.9501925431698535
1830,11.0,1.9377354984771475,2.0681666832285726,2.420814914006663,3.462679152035566
1831,12.0,2.2384778945033776,2.3493480192425578,2.7810186797692977,3.9526799023361683
1832,13.0,2.5308078073326676,2.6268652666650145,3.101737204509461,4.422704522332935
1833,14.0,2.8159743032832134,2.897256292713254,3.406747685919391,4.86847502158686
1834,15.0,3.086698662045285,3.1524290044882854,3.727598030941405,5.290366099822698
1835,16.0,3.380213314606591,3.4019011567399096,4.0515711440393,5.713230903360581
1836,17.0,3.6522340595115046,3.634239007500704,4.365546185300618,6.122113663904615
1837,18.0,3.927919994958998,3.861021777093024,4.628382219361895,6.522568028408379
1838,19.0,4.210484494234488,4.090890070380199,4.883237993568957,6.9266615484302605
1839,20.0,4.440193821811486,4.303034933298738,5.12586810382192,7.309926948474816
1840,21.0,4.672200117308734,4.530085820565077,5.380472975561469,7.693768065849474
1841,22.0,4.885685420727624,4.745811048195981,5.606204934352777,8.084592718052889
1842,23.0,5.090810534966558,4.945345627772847,5.882068014236681,8.453446137287894
1843,24.0,5.278442502167865,5.141500458985743,6.12380780452563,8.853760862177518
1844,25.0,5.487775025497271,5.348008388449369,6.3489519697173655,9.232870078843945
1845,26.0,5.6850991451534085,5.522062913567018,6.605600652728595,9.5678812937314
1846,27.0,5.8620915924908275,5.755222824389834,6.86066152051513,9.90024423597703
1847,28.0,6.046349532547088,5.943755931444081,7.096943226930035,10.22073027689999
1848,1.0,0.05887253592405126,0.0982753899778868,0.08842414459584187,0.14243177467508528
1849,2.0,0.12019825769157134,0.1961183668140973,0.18707736402573863,0.297098674123576
1850,3.0,0.20589470292964854,0.3065455835444955,0.2916024117939338,0.44922977106404316
1851,4.0,0.29283073417633254,0.44950402924544247,0.43803217496755853,0.6532311449032872
1852,5.0,0.40929087674468073,0.6313244666495996,0.6280558266301891,0.943613828192098
1853,6.0,0.5540564279930422,0.8505686366863906,0.8829909302499949,1.3112690788810268
1854,7.0,0.7345571589087775,1.1815866430645259,1.2197156507628084,1.7700170831499713
1855,8.0,0.9415693350317611,1.5138389059457529,1.6076643462804896,2.3104291926826
