,day,len_P0,len_P1,len_P2,len_P3
2245,6.0,83.74511747415893,74.5785696615662,68.54032308867806,79.67070909133119
2246,7.0,116.0714022537045,111.76141426811505,99.41218965487052,117.37931498495719
2247,8.0,161.8292007049874,160.58995021511552,134.07335653438736,156.1631752624834
2248,9.0,211.21960511459164,213.44074280367806,175.6032381485451,203.8498464591562
2249,10.0,259.3542519564396,262.40665679136754,228.66093273480385,254.875831563395
2250,11.0,314.04593663953017,317.08569567846126,279.6120680095419,301.5570552416223
2251,12.0,356.6399088899075,369.41821882989973,336.23648484761804,358.49751933526136
2252,13.0,410.653465403234,433.92515089841106,388.392793281602,402.74218896105776
2253,14.0,455.1586551639191,497.1111762184812,441.1137234196365,452.9292160793724
2254,15.0,506.38213756484527,550.5232015061375,495.85299402883015,504.1466383225127
2255,16.0,552.0573694525981,602.9920040072855,541.268144643876,552.0513461129713
2256,17.0,601.9897878678026,654.7440481504112,587.4013431388698,607.6553179130235
2257,18.0,648.5581946681566,713.896049538574,633.5113166096351,667.4929930482951
2258,19.0,691.5529544729002,778.825934637181,669.625376321804,722.1557431832277
2259,20.0,735.9642560540688,837.7983511941304,717.3371362772987,767.628901089012
2260,21.0,791.8756360098937,894.0973784502612,762.0552874575098,809.3161340423248
2261,22.0,836.4001692297586,946.2875424264128,803.5210069908333,862.6047030811756
2262,23.0,880.0094575060773,1001.6779874783533,842.844338924692,906.0253073230974
2263,24.0,923.8733677974501,1044.965543927675,882.9945921333695,946.5186933301717
2264,25.0,960.8588413020201,1089.227857672182,926.6595666839363,980.4610453517463
2265,26.0,998.7204663008179,1133.7026203755252,968.640569732005,1018.4099764002226
2266,27.0,1035.8652570465845,1176.4229003469054,1009.9987044742975,1057.307246359608
2267,28.0,1075.74217575784,1219.8673513047179,1042.604927752509,1080.958571771865
2268,1.0,5.313571212313038,3.9677471901980805,3.8162172111373827,4.0710679848121964
2269,2.0,11.267576545102463,9.855154817503758,7.4776126831777106,8.301731612604058
2270,3.0,26.145025275411378,19.044427274464418,17.56977044196178,18.72958529957355
2271,4.0,46.72521910080001,36.15592357772841,32.5148367139321,30.438961021687533
2272,5.0,68.72587719442846,54.4250380118845,50.89990401708615,47.86486683916354
2273,6.0,107.20626997602233,80.81444991834222,74.95328214548886,74.88519196404113
2274,7.0,152.5067583997996,116.45536858984823,116.74760519830815,106.28439860713343
2275,8.0,196.73802283513066,160.87047259635915,164.4237629765491,149.88095525259584
2276,9.0,250.24538730155558,206.53505968347156,213.50437621563321,201.11383528505687
2277,10.0,305.37058760836965,258.8582952389178,262.6326451584694,249.90269134355697
2278,11.0,376.3554950279093,306.2866165553994,328.37407480211925,299.41521024848885
2279,12.0,453.2860026387814,352.4168602145111,398.0088008770437,351.1269959470193
2280,13.0,526.2767985495258,391.66603366790355,454.91331563041115,395.1608338260929
2281,14.0,581.7444710938175,436.953878791085,508.031740390954,445.03125617317136
2282,15.0,627.9352398591109,483.129853515449,564.134262217306,499.52546148908505
2283,16.0,678.6007845434387,527.0147516457134,618.0344365718267,550.0321188696639
2284,17.0,726.6309977671165,572.8409167140376,667.1012059147985,609.7727312702714
2285,18.0,770.7601750705289,615.1872910708917,722.7040081573963,665.919018134138
2286,19.0,823.5025484407072,666.3149942806049,768.3745667001981,721.2046542867059
2287,20.0,873.1302506654433,715.3526111583997,811.5735714092242,771.3481147812479
2288,21.0,912.3275047017264,763.2757759501701,853.4191271794022,822.672128255225
2289,22.0,958.7724449240881,804.908999493593,896.9253739048495,865.0361389201457
2290,23.0,995.5141450794156,848.9946431337103,932.9613862186374,909.6264982996283
2291,24.0,1038.5085045257742,895.1775848245488,963.6207439015332,955.2541669200036
2292,25.0,1078.3290603907324,940.4292073188453,997.8001461505481,998.5455801147498
2293,26.0,1113.5168627940413,985.5688157651979,1032.7213115147308,1043.7626279092256
2294,27.0,1144.643828869148,1024.5473432955446,1068.2710904001242,1078.6042554895319
2295,28.0,1181.3443296420169,1055.0187205031602,1099.765526071199,1115.9084568728151
2296,1.0,3.707313029149575,4.466956969882072,5.25,5.066763715661291
2297,2.0,8.670845143364069,9.684145676428361,10.849864577259622,11.996810880053285
2298,3.0,16.06217060758671,18.64281601164687,24.15479798755653,24.893485136443676
2299,4.0,29.72169993935503,33.434037451881274,38.402745212906176,39.72683401397469
2300,5.0,49.129240551499166,51.0156290162566,67.35183850201518,60.195489323024646
2301,6.0,70.88957246478518,79.98050135821764,102.66119909997813,91.41579441795456
2302,7.0,99.31692126493881,108.21543096011231,134.87346007551324,131.4685573156426
2303,8.0,139.11941146379093,149.09848312167884,174.7189237628802,167.02473523863233
2304,9.0,181.3358149308016,196.27930062206798,222.12107228717727,208.28911689993944
2305,10.0,241.450925005322,243.63241874482267,274.14139089809953,257.20648932620895
2306,11.0,299.55328268444464,285.6816947595281,332.49558504118363,311.4377046998236
2307,12.0,353.6951192861405,347.6238857108166,404.72775448341326,371.9627847377782
2308,13.0,414.8719395705947,394.72258133707777,460.0045873583239,421.4316058593771
2309,14.0,481.04837421759487,443.9545512151907,521.450442763597,479.19322993712603
2310,15.0,544.3773834312456,492.0001905029939,576.1856557596465,538.2624352246746
2311,16.0,607.9669181871581,527.387614917342,634.8844915451423,598.1462163704422
2312,17.0,668.9921149484205,573.5755894926999,684.6678496954987,651.1192221634915
2313,18.0,719.9629513366381,615.9866820550685,742.2637488862135,706.6368291004931
2314,19.0,775.527512853296,663.7560383479513,797.3406372158656,754.6204092775356
2315,20.0,826.7682858128526,708.4865975917345,848.6755799402662,795.0448720590259
2316,21.0,867.7761642802925,752.0259595270738,900.2271037209839,840.1319526789858
2317,22.0,910.08611726388,798.0217600724148,943.7127057364794,888.9739442996013
2318,23.0,949.9544840093728,838.9056182470008,989.8371483992828,935.9509924963801
2319,24.0,989.1465381351129,874.7068224030245,1022.7376299308311,984.9347839550965
2320,25.0,1028.901206186772,910.3619107428011,1061.696818985916,1028.8552539809416
2321,26.0,1071.0598006748762,944.203213480981,1090.2080888471899,1070.8871259242378
2322,27.0,1111.5153294073903,976.5390092287851,1120.6532820538223,1114.4558984237437
2323,28.0,1154.0643235837629,1012.3988499234201,1152.7682321982536,1148.2415826654901
2324,1.0,5.344692772179093,5.106259024342744,5.345319780761071,4.07610767981949
2325,2.0,10.306403204896277,13.238679691151344,14.08926835077084,9.039150958741047
2326,3.0,26.740464422094774,28.705836889550795,30.934578591483955,19.58863437751325
2327,4.0,44.301334506939604,43.9709197027916,49.66528538785879,36.136645526499954
2328,5.0,68.11406616416441,68.2379055326351,70.51141886108891,57.283323609557485
2329,6.0,98.06383948191238,101.74412039140861,98.52307985639433,84.98552838858289
2330,7.0,128.72553139126288,145.79574123940074,146.39405663452146,125.02869310089343
2331,8.0,166.0123032209342,204.05044597175223,202.12769541626793,174.63334788050312
2332,9.0,208.23162808889572,271.6739172173469,264.50997457069707,225.79584630413132
2333,10.0,262.2373104731757,326.8260450132598,322.6327197115487,279.8824952164449
2334,11.0,311.0827016469056,378.0583532323461,383.73069920328743,337.4158295697529
2335,12.0,356.95895092421733,426.0820213657396,443.553624947449,389.6448521367112
2336,13.0,409.6096172249397,477.87678468058704,497.34519061859356,434.12810706497976
2337,14.0,457.2453683639541,524.5343346909629,556.0574125692909,485.23533897021946
2338,15.0,511.0124600926181,580.5868757409853,605.1098014744837,544.9271031271307
2339,16.0,558.9814244489012,639.3370736152644,654.1759838811747,591.513484890517
2340,17.0,604.2808422186026,693.8106463061231,692.7995950745483,638.6923913435133
2341,18.0,662.9979117441637,753.5063424557515,732.6086317919878,687.8227375476519
2342,19.0,717.4539394985974,810.9790761474046,780.6303360348393,740.4342924942619
2343,20.0,777.739504334871,875.4682032744247,827.3895359423026,799.7871751147244
2344,21.0,826.2772876605104,939.0630947188247,869.0926836537274,862.7708983894275
2345,22.0,867.9745594462017,990.2527805700126,919.3882433177662,920.447250850778
2346,23.0,920.5992109934206,1036.5795418411267,964.374312171185,969.4063683716649
2347,24.0,965.927182442012,1078.5192867555045,1010.794948783873,1021.5202547665268
2348,25.0,1012.0338710763372,1114.3574757328477,1054.9311113489057,1062.6896125840544
2349,26.0,1057.7356011799454,1155.027794592827,1108.254434436736,1106.0955935250972
2350,27.0,1104.9268226709723,1196.6363793585278,1156.9622813111873,1149.109673148071
2351,28.0,1148.3751524009483,1237.1612932910389,1205.2252232471951,1188.2826955670225
2352,1.0,4.404004233991511,4.96175944194283,5.195793909371414,4.429156464248255
2353,2.0,11.378617811407736,12.891008292778055,14.157881921113917,10.12028483832345
2354,3.0,21.53986917693652,26.883396857065787,27.76125434551108,18.00931699500376
2355,4.0,36.31998258257281,39.33763505887191,41.85704865064105,34.94834466970557
2356,5.0,57.16636659086313,56.09563146102153,65.3433087368783,56.34115891965481
2357,6.0,82.62930590702116,82.54215977335166,101.92360782058796,88.35445467379854
2358,7.0,120.51922321862283,119.48455104929548,144.15716661694856,133.77934246612585
2359,8.0,172.94464633918886,162.17124312142542,194.8886970021873,188.8108391863081
2360,9.0,240.73191624237103,214.70207231750487,262.61539755722214,247.3951516998482
2361,10.0,298.81207343970163,264.74734782818047,318.8910087106358,298.6303849186115
2362,11.0,364.29590615463786,311.9224503106801,377.22820342157854,355.2295557908328
2363,12.0,415.6785294576157,354.8989944565501,434.0902291619342,407.6786147337592
2364,13.0,467.012910403845,394.0275580508605,494.81717591838714,461.43826516545573
2365,14.0,514.1096179155941,431.40866021092734,562.331024383515,511.7747771190103
2366,15.0,571.6990065402815,477.669164812483,622.6702061727058,565.4597721020989
2367,16.0,621.6547301008444,516.0831417765529,677.5809845196227,620.0040981338042
2368,17.0,670.4117659123243,552.3497829499324,726.2093110478307,675.8628707606604
2369,18.0,720.7095187342409,589.8190915574781,769.4151223607151,726.5870047008839
2370,19.0,770.3940102927537,633.4997209993367,814.541021936641,769.8184834749585
2371,20.0,814.2202978478133,675.8472786636773,862.9157571989384,814.4681144882215
2372,21.0,860.8159864654256,722.9351283378975,912.1886392109768,855.4423464479912
2373,22.0,912.1459503188463,766.9804557941945,958.0186373846298,891.2795299430918
2374,23.0,955.1665558894297,802.2252061703498,999.6745550019889,930.4627728413786
2375,24.0,991.870436827082,843.7188123841639,1042.4957768119266,965.0581533166464
2376,25.0,1043.4051059578665,899.6224587359781,1087.324141382517,1003.062967487141
2377,26.0,1091.2135478910432,943.3535132016784,1128.4924573982817,1037.0097744709087
2378,27.0,1141.1170132768307,984.7971679618909,1167.3769398524057,1072.8297056205704
2379,28.0,1181.0124209200635,1017.8302521898026,1201.4446243062437,1114.079836115709
2380,1.0,5.25,4.045615144835971,6.375287984921288,4.802092756678383
2381,2.0,11.031720923429747,9.696664717944053,16.23043830870605,12.41662148755788
2382,3.0,20.841076246166963,18.471098267146598,30.36502144033409,26.612749897884235
2383,4.0,43.77078542021626,32.44374885115034,45.96113637436401,49.45708158827966
2384,5.0,78.44534323514588,52.88129414883259,65.78040258166163,72.16824259790707
2385,6.0,123.22578950435994,83.53529800172096,91.39782433339765,112.44186204296697
2386,7.0,173.47308521589954,114.72748979442463,127.25036853263522,163.46785515101655
2387,8.0,227.64905234031127,162.94216579778157,176.68506568113023,219.90268683585657
2388,9.0,284.9807855225087,223.9415956591834,228.5356678458243,263.40246685858904
2389,10.0,341.65774201833756,289.83115643228996,290.26636361128465,319.6638523154989
2390,11.0,408.7506261966118,354.73377847036136,347.12375067356754,364.3921524992383
2391,12.0,457.6914585015591,407.5670677256142,410.2773148898937,425.12942348805086
2392,13.0,515.1668435231488,468.316807728663,475.7089296350385,478.9363587704769
2393,14.0,571.3738302880458,523.2276134539449,527.2749267539755,536.0742615645837
2394,15.0,623.5793496423048,579.4699526698942,580.434706376398,586.6981049414642
2395,16.0,668.2986688835292,635.4749339095645,631.2360524293557,638.4402193785079
2396,17.0,719.819986338207,692.9891196664332,676.2288461322564,679.8997327552847
2397,18.0,769.5987094069598,760.685019632065,719.693527736805,718.6738907488174
2398,19.0,815.8092830841271,809.2269649560271,768.438079793968,760.6624703637597
2399,20.0,862.5611533497936,860.7265963995585,812.1240564630941,819.1273808101125
2400,21.0,915.0584688432796,908.622099134438,851.7718105103716,861.0992832692094
2401,22.0,965.2558403668315,952.0529841808477,889.7810617540873,897.8010018581638
2402,23.0,1017.6086995922435,1001.3973091391355,927.7750757743904,931.1464965196959
2403,24.0,1061.8152998091741,1045.0636986924058,972.1605152487192,971.7491196262811
2404,25.0,1108.3083598890848,1089.801304412248,1015.3653888074599,1022.6338478683364
2405,26.0,1144.145319794866,1140.5765313949767,1065.3968474448536,1073.7087465142126
2406,27.0,1183.931873958385,1190.405681934967,1115.5915691005844,1122.8351513441355
2407,28.0,1218.7649256909388,1233.292388931619,1162.1958970283683,1169.1518918160064
2408,1.0,5.294176073496906,4.696460226350569,3.815959565436895,5.344959869171555
2409,2.0,12.092182164998382,10.442128637833,7.364591009931531,10.931140620584872
2410,3.0,23.385551474390258,20.870241235987404,15.093739770499447,25.914827708095928
2411,4.0,41.92933772923925,40.93728644455394,39.01116881142495,41.921746949553835
2412,5.0,63.97072057568594,66.07577805790442,60.13946420572776,60.40355855752671
2413,6.0,93.44545293634668,98.50735940089967,97.5332997318966,88.3805368248856
2414,7.0,130.32462450608452,128.75760270520166,136.487189779568,120.91542228681428
2415,8.0,174.84074345530703,173.4565798235717,189.9171423718895,166.6876827781922
2416,9.0,239.72750411985106,227.16247590637192,237.87953855763848,210.6612535506319
2417,10.0,294.46886397059467,279.4748327410859,284.9844762723235,253.36092337826537
2418,11.0,349.5274969509798,327.55884758181685,342.1770868436579,303.6046119147419
2419,12.0,411.6066265472407,375.1276738023287,393.0927392937781,356.76026852300504
2420,13.0,470.3000453197487,425.38779659018485,448.8405240659261,405.7788845972451
2421,14.0,529.9519794195384,475.7639524974362,501.5993193992607,470.38232350203043
2422,15.0,591.7008470019052,529.1074236012204,555.3376538253617,538.1569272766255
2423,16.0,654.4648181692658,573.9204707388341,612.2443686903767,608.0179330349379
2424,17.0,711.8504193798105,614.7355012651485,662.5761567038943,671.4401285039613
2425,18.0,768.974944156472,666.0547617580157,713.3798633174437,728.424830914614
2426,19.0,824.0167109627869,715.6545320037318,763.399826369242,781.4055856426297
2427,20.0,871.8835433691022,755.9139353799206,820.1588249586397,834.618717195133
2428,21.0,923.3541108140419,806.1464549992004,869.4622578053477,887.7158601037153
2429,22.0,971.2513714321658,849.6876753620733,930.407888089876,935.5938264279564
2430,23.0,1025.3494303519535,891.0778286796813,980.4566829312203,987.2454736406991
2431,24.0,1080.542444959136,933.1698869581553,1026.4393203972145,1030.8824620639377
2432,25.0,1124.6891483744052,971.1620653162486,1064.179952179096,1064.7794762930052
2433,26.0,1168.678325724521,1019.1498486161928,1107.7446208842384,1107.953733428637
2434,27.0,1208.5275093943449,1061.236213417977,1143.2730699080603,1140.9215228264918
2435,28.0,1246.3177182376503,1099.441099425244,1174.1138801510542,1179.7259686769257
2436,1.0,4.619620701494123,5.289648575804111,5.343799327185549,3.8159356707406644
2437,2.0,11.079166679039112,11.462111665729884,15.138352701098674,9.278086681904817
2438,3.0,25.42150157518149,25.21075808416474,33.853392907947274,20.939530522291037
2439,4.0,45.03326582545611,40.88017689668266,50.12524079992122,38.85259074650598
2440,5.0,64.9361734081211,60.035075982934224,72.16963190584143,57.86069080574967
2441,6.0,93.36518592675644,86.38904077052263,102.87053527911324,82.43711042707548
2442,7.0,125.98219836607163,123.21177010675686,144.10616483623153,120.86840277861742
2443,8.0,171.21711483647866,175.06677873734796,186.06854531095922,155.16972963464332
2444,9.0,212.12688521925884,221.25603876083252,253.11882974295904,208.4897211252527
2445,10.0,264.48205021684385,271.5309146922767,305.9930111657609,272.23161746274013
2446,11.0,323.4649542159653,322.36610608287185,353.1379481757991,325.2282015591685
2447,12.0,379.1982209090794,376.30209451875527,408.5987732719391,378.2771253575132
2448,13.0,431.38642627879904,432.1947452687423,468.2423597647128,430.32904588173574
2449,14.0,496.2819939057407,482.62163348587336,522.6514968475007,485.70882424076376
2450,15.0,554.7429142022579,537.6174811975432,574.5899650372567,533.5980127978905
2451,16.0,614.2509956824982,588.921090630281,611.8266853920212,587.0926506260006
2452,17.0,671.6499387913171,632.8936364166366,657.9532593101027,643.0609986935197
2453,18.0,729.1334257966839,683.4327734964008,717.9515735027304,689.8353929578066
2454,19.0,782.966056378472,733.2114529165317,775.2560132306237,735.4037378245333
2455,20.0,843.1626819230846,786.1604902180344,834.1296270164883,773.5565150463212
2456,21.0,902.9392505061489,840.4520645673343,877.0926832818043,812.9058845605055
2457,22.0,953.0799505883296,910.4776841164296,926.3394671351089,853.8144299230138
2458,23.0,998.3169064770456,962.7741127314741,974.2572720890057,900.7388655122197
2459,24.0,1044.659282064786,1009.1685519628505,1015.18129402419,942.4157203266243
2460,25.0,1086.742864199577,1053.1373736620508,1053.8039788867095,983.134112380148
2461,26.0,1133.3772708238344,1094.3034178072207,1094.1622358410984,1020.9300628998685
2462,27.0,1172.742335127714,1143.33518390905,1126.3980260242474,1055.5200666127328
2463,28.0,1216.4644963537323,1187.9782051982938,1165.3112810715859,1091.3484129375238
2464,1.0,3.5849325426009653,3.8155167673914097,5.018734841768975,4.197178470044893
2465,2.0,12.786791841900305,7.524107676799406,9.605926925302871,11.34179993180256
2466,3.0,22.241425402011913,17.196868832984574,19.3360333272243,20.036844256467766
2467,4.0,35.28242784659351,32.351205498408405,43.13348719148931,30.002104555120905
2468,5.0,48.58421599499131,45.8341282165936,74.20147082112308,51.02581802395491
2469,6.0,69.55488019475963,67.52759054696173,117.71480442265336,84.07867462616215
2470,7.0,105.72226187224392,106.88061719748299,165.33412696759999,125.6149702015393
2471,8.0,150.82458581110373,154.89347249754115,226.4767618643868,184.8526711870445
2472,9.0,201.94336161118144,204.98449493547145,281.99862962172176,235.9606638007632
2473,10.0,250.6363551646869,254.2963341930173,338.41206738312945,296.40321089003726
2474,11.0,297.28719083587333,304.6436485140782,389.0201803252929,344.15974758314337
2475,12.0,351.9201753118566,353.48270520678057,435.7887302018621,402.1164631446795
2476,13.0,395.3783378019016,400.0654407398652,490.4153413308403,469.14000968083656
2477,14.0,447.499819029636,444.7377896001248,540.1789517399145,519.0836741268479
2478,15.0,498.41642678991553,498.061282887358,588.599136065777,575.7388505343895
2479,16.0,546.9767625073438,556.0477217553698,630.2416795086463,633.4330769044941
2480,17.0,590.8726434024245,611.9854625483564,674.0030890467872,692.7713692277849
2481,18.0,633.9452069844957,660.5043742383841,713.1104830902718,744.8642869938723
2482,19.0,673.5471168673009,713.1228207586087,752.8216999476878,796.2800886684727
2483,20.0,714.7555153299918,753.1140067235266,782.8886262679382,845.2003994143123
2484,21.0,752.3447136598581,794.9109037076369,821.2373753290123,899.5774854515503
2485,22.0,795.0348240038916,836.0558040451938,863.1137015684948,950.4947511944357
2486,23.0,841.5075585624268,877.2592580681057,905.4238859377415,1016.6119523781433
2487,24.0,880.361411401411,920.9413969058432,957.3442365117944,1062.0090704948268
2488,25.0,927.3983425352433,963.9188782740861,992.9750654263096,1120.3437413947518
2489,26.0,966.749980982857,1007.5199502099489,1033.6369011309512,1167.9649838375424
2490,27.0,1008.7261309415957,1042.6042987472015,1068.3665554503891,1214.0615921196384
2491,28.0,1050.0923315322332,1070.5635443520378,1101.7953639666257,1255.4127465417525
2492,1.0,3.771321668005345,4.599746085956277,4.750959099521564,4.0
2493,2.0,10.152691872380364,8.818396012813535,9.229984237858458,8.530673455589005
2494,3.0,16.98574024797514,22.619355057095667,23.15028891764566,15.130292334158645
2495,4.0,28.07179558176294,38.00353745426808,39.2230421060184,33.83762665223237
2496,5.0,46.716588750278625,58.7722853469172,61.276215435289686,55.84552589212243
2497,6.0,71.53620896204534,90.0642643954503,86.32761683783869,86.06370687274627
2498,7.0,104.26358627784474,132.36761669341792,124.53932750715433,127.05281584940457
2499,8.0,142.72950833023975,175.3846388463843,167.76294993211133,179.36385207730856
2500,9.0,204.53315160471394,231.88966560783695,213.82210509523145,238.74977295634383
2501,10.0,261.1099186317607,296.38804799072784,270.0099240607417,304.54740504663926
2502,11.0,314.82734909280356,354.9954536914482,317.01259515213025,374.120404847013
2503,12.0,380.289527910463,407.6609369340479,374.02416478688014,443.2459049415992
2504,13.0,439.51338032765,465.37225145947605,425.9465851574604,507.56851431119605
2505,14.0,491.67751327656447,530.8217227653851,476.18628877193566,572.9214540349095
2506,15.0,541.9464959637669,585.0527194450824,532.0388286104242,627.6897815273273
2507,16.0,593.055485035673,630.3653840645171,597.0189785245798,682.8876975497171
2508,17.0,647.9251985434469,684.6959839035891,644.4757939700087,732.2433267592795
2509,18.0,691.8830673238913,738.0251812179326,701.6500906060637,779.9718471940378
2510,19.0,743.0379820648656,791.102355860238,755.4565715714351,831.5297392081982
2511,20.0,787.9870573052483,846.7169475504916,803.8152129733735,878.4563967532895
2512,21.0,837.8642537034603,903.1232824003936,850.7294622820498,927.1184280921902
2513,22.0,880.3001053831551,959.1082722141402,909.1563989768179,966.0258384930968
2514,23.0,930.9449211949106,1007.1744980968926,970.6408673642413,1004.3031095956469
2515,24.0,976.1376549535458,1059.807675631876,1029.6147973012387,1041.2803096501723
2516,25.0,1027.4962522023989,1104.7938275297793,1077.913144002874,1088.4743124325828
2517,26.0,1075.3651341406794,1141.6317189225967,1119.1573164184645,1124.8248960220176
2518,27.0,1116.5929029254714,1176.807778890222,1157.1464962803661,1164.6894276868948
2519,28.0,1167.6760049565773,1215.1767091193315,1192.7912229255812,1200.3199250652538
2520,1.0,3.749301679524349,5.157706754790651,4.960072535452689,3.9563408113261653
2521,2.0,12.58020385905358,11.261062626735779,11.786872306713887,7.918666044404398
2522,3.0,21.889824969925705,30.329992286810118,31.157146219331956,16.073840981105374
2523,4.0,35.04884715477857,49.516574642392406,48.744754487957,32.11249400145044
2524,5.0,53.513755901876614,74.32744585580052,75.38524039130048,48.841435592789935
2525,6.0,78.89345410551245,104.8510933480468,107.78256245616154,73.46014356797286
2526,7.0,112.51486240827285,139.02738575978665,147.2591485967567,110.29768275075656
2527,8.0,156.98230291305126,182.036394621014,188.84304767801223,156.55330213168887
2528,9.0,193.52176954187797,230.89851144461934,239.14915964796268,209.17738770442006
2529,10.0,243.77704166886573,293.33308010964777,287.38438594012365,276.38446198675945
2530,11.0,296.47430745509143,349.9708961704548,333.7593969592806,339.5974203207866
2531,12.0,338.32095157233954,404.641447518145,377.5328074653837,399.9894334078898
2532,13.0,387.3960945173676,468.3611948012036,432.8043752121175,469.2836112556193
2533,14.0,437.29695830315643,530.5436470760771,481.5602108521824,539.7882972286773
2534,15.0,489.62341113681225,593.2986817097892,533.7143958640906,598.8444763420938
2535,16.0,542.7594576982259,647.3133169781321,584.9957601861031,650.7369938179556
2536,17.0,602.2394725906711,699.0525945370673,629.1002727207962,696.4617930317573
2537,18.0,659.6610609568065,744.3013269319802,679.1750243743661,745.0159651460332
2538,19.0,718.1009108819485,792.5555197604263,724.762933961225,793.3717866916445
2539,20.0,771.4490760666177,837.4506978822576,772.7114883474585,836.9588791311165
2540,21.0,823.2111198633733,882.7768106206131,817.354790594665,876.3629880686874
2541,22.0,865.9517148648519,914.7226943418004,865.209893362564,919.4755313467126
2542,23.0,917.0247727643256,955.7480671972409,915.6569150251894,953.9865882230648
2543,24.0,964.4499165510396,998.3808247914099,966.659646095464,992.6595936317071
2544,25.0,1008.4543428831009,1035.4759350939773,1017.9059386958533,1029.057007441254
2545,26.0,1046.0419717774248,1076.9329632465137,1059.550269907409,1059.5925444363386
2546,27.0,1086.1302996390548,1118.3326556831091,1100.3973643512447,1096.2381776291604
2547,28.0,1127.0214201097706,1153.973218109553,1140.0430028126993,1124.2039416640969
2548,1.0,4.439654052578387,5.1042487070679625,5.042364425060268,4.5482572096079545
2549,2.0,9.044659057403992,12.145753563613253,10.847423408508046,9.721305095500727
2550,3.0,17.933046082458024,23.583301903412515,20.84292754400871,21.23628882728183
2551,4.0,34.71028935226809,36.0816450076733,35.76407937402966,40.32425781444634
2552,5.0,55.382648362257434,60.090358812197366,58.847762872539086,54.417216884432705
2553,6.0,84.24934834667566,89.65387467025556,83.29343636742013,81.49270030841623
2554,7.0,125.94730162896873,128.9602868880116,122.20195096981692,112.90658023139076
2555,8.0,177.40163550592212,171.6234373329401,165.98945262082003,163.8526896450632
2556,9.0,235.6254620519507,217.9431091315725,215.8748381617187,221.02191475443448
2557,10.0,289.2621863962968,275.0952160362885,271.3668926278089,277.35832637425324
2558,11.0,342.8446174622308,333.8894339562971,318.24080952997815,339.72786708893614
2559,12.0,395.65088357595346,389.99264338554656,379.29298829450556,399.00836512350475
2560,13.0,449.8186728413466,444.7075461270032,432.80191222125325,472.789715811724
2561,14.0,491.98350993156976,495.1986721804519,488.90051552834484,534.2993409229482
2562,15.0,541.2654859674759,545.9706850603432,540.7284699424624,594.424488888068
2563,16.0,585.638629778779,596.7381987261437,591.8787650920597,656.7818716253073
2564,17.0,632.5604051790395,660.532450921027,636.5731069792223,708.7433985031867
2565,18.0,669.9223591502771,712.0711194983703,681.6189447743295,762.1404009045668
2566,19.0,710.339285120327,756.1111373112436,725.0042311964207,811.552324535983
2567,20.0,753.8118573016709,803.340297969411,771.1771420427691,852.8933131452012
2568,21.0,793.3145909332247,841.0936765368293,811.3211562393749,900.5116156535478
2569,22.0,844.8919150336882,886.1047883079302,849.206264503079,948.1674623776976
2570,23.0,890.1990651042499,933.6611171943537,885.9880362402412,992.747361859618
2571,24.0,934.4760637965906,973.8250255011053,924.7225507623502,1041.8513229355294
2572,25.0,979.0394107253557,1016.0940683031927,955.1083939543986,1091.105261134987
2573,26.0,1021.2306246820019,1050.4435614517292,986.1344627214665,1134.6731644773477
2574,27.0,1053.5791212462757,1090.8856379558179,1024.5548110549978,1175.6894907855585
2575,28.0,1092.57586017195,1130.732199625081,1056.2171235436172,1219.6852565984773
2576,1.0,4.596832312400054,5.263380609394596,3.816524797642159,5.219621497340588
2577,2.0,13.429580457382455,13.602358219355803,7.528065073265591,12.043853615332065
2578,3.0,25.93755038479294,24.68497776140263,18.41896237639236,25.15405982052356
2579,4.0,43.40459225522433,42.06781306408755,29.40854195987761,39.19923510400968
2580,5.0,67.79016804305479,62.810498056785946,49.99229317443892,58.975294857149656
2581,6.0,98.99645497563901,99.89158757870615,78.4210592219957,85.6604786827493
2582,7.0,138.09257359200203,141.5939140419738,118.64642775199458,124.30604305283389
2583,8.0,182.52030749973423,185.3685118280878,165.39500045370826,168.1493693309786
2584,9.0,243.69349155505932,237.2556776400415,221.0098402183852,217.08790337582406
2585,10.0,321.0443416350689,283.02684959229816,269.5469516221284,264.02928321630253
2586,11.0,387.6246977503075,339.88480616147956,332.99124305727906,317.7589695487053
2587,12.0,449.9542863994707,394.36285609802627,392.43159534339406,380.79220074255716
2588,13.0,501.23966235359535,455.5539907749883,463.6856900376798,439.3330464900218
2589,14.0,555.6914970670471,507.98294612082304,524.7115289449625,492.8021651597204
2590,15.0,606.8730967655093,563.8757514063221,588.1467163833862,549.6085205401249
2591,16.0,659.3868683087787,619.0130324122329,649.6860468921246,602.266959612516
2592,17.0,709.0425523794106,669.2084545090354,716.2053638601978,647.4737821314387
2593,18.0,757.8074793980982,711.6130460490333,768.4745110351994,696.574435415537
2594,19.0,805.122074005317,756.9217285232505,818.3212314527086,741.5267332320182
2595,20.0,852.6446726769705,794.3828088367726,871.0069578068162,786.0020478633272
2596,21.0,893.5511257922328,836.9681061484015,929.5992842108171,832.7074500151937
2597,22.0,933.5686377479212,872.6683370759935,980.6583880290418,874.7129772142841
2598,23.0,971.1545182917179,910.2374118436866,1026.1812068417914,916.8251492271224
2599,24.0,1006.4896188040149,945.1008209312192,1067.8113087161435,959.4894794595327
2600,25.0,1045.4741434507139,978.053556589148,1105.027384969168,1005.9047912559543
