SP,num,Seq,ILU,ILURes,SORC
-10599.920942145502,-11066.710526208642,-13423.965388915753,-12149.399121696468,-10381.295594256471,-12655.617263905568
-10572.813580171274,-11038.439603618861,-13388.71754261397,-12121.352629835299,-10356.891582154323,-12625.074286412277
-10545.407261855285,-11009.846194003869,-13353.035313202621,-12092.927614748025,-10332.183067633408,-12594.128381454197
-10517.705745837902,-10980.899434427878,-13316.92399787856,-12064.128298851194,-10307.17354497227,-12562.784277123303
-10489.712835775152,-10951.671341844578,-13280.388966061108,-12034.958966705371,-10281.866549458631,-12531.046758011767
-10461.432373083595,-10922.112352728069,-13243.435659587198,-12005.423962379553,-10256.265667261792,-12498.920681613914
-10432.86824315492,-10892.259754591536,-13206.069590211251,-11975.527688031276,-10230.374528075183,-12466.410959448347
-10404.024378378204,-10862.170015301483,-13168.296335326726,-11945.274604444272,-10204.196811788031,-12433.522564642186
-10374.90474121856,-10831.767689465198,-13130.121540503707,-11914.669222512899,-10177.736234893093,-12400.260531242237
-10345.513334142604,-10801.057453238964,-13091.550915271064,-11883.716120797986,-10150.996563692399,-12366.629946911133
-10315.854206591821,-10770.04405729692,-13052.590232593953,-11852.419917468516,-10123.981600693698,-12332.635956588854
-10285.931433415886,-10738.732283217289,-13013.245329163079,-11820.785291855405,-10096.695190829869,-12298.283759761493
-10255.749132641335,-10707.126931377621,-12973.5221009458,-11788.816970786373,-10069.141224704505,-12263.578608023288
-10225.311452293068,-10675.232823997894,-12933.426501789028,-11756.519729551093,-10041.323621166372,-12228.525808342149
-10194.622576664455,-10643.054792324217,-12892.96453885229,-11723.898397375595,-10013.246344680305,-12193.130708561172
-10163.686723097711,-10610.597691131792,-12852.142282220746,-11690.95784477845,-9984.913397612132,-12157.398712639908
-10132.508138003695,-10577.86639012155,-12810.965846368274,-11657.702990963639,-9956.32880837395,-12121.33526935799
-10101.091100857851,-10544.865785151655,-12769.441405240266,-11624.13880240047,-9927.49665143088,-12084.945872074135
-10069.43991941021,-10511.600794627522,-12727.575180052854,-11590.270278476308,-9898.421026775877,-12048.236056771706
-10037.55893096683,-10478.076356838847,-12685.373434129688,-11556.102472214783,-9869.106071147376,-12011.211404577949
-10005.45249631118,-10444.297439476992,-12642.842487269554,-11521.640470016337,-9839.55594866378,-11973.877533734938
-9973.125008925046,-10410.269028899116,-12599.988695912127,-11486.889401211982,-9809.774857158087,-11936.240106040541
-9940.58088127424,-10375.996140734533,-12556.818462268353,-11451.854424996056,-9779.767023209668,-11898.304814311416
-9907.824553764667,-10341.483813754887,-12513.338229287212,-11416.540747532055,-9749.536698385102,-11860.077393331243
-9874.860487057213,-10306.73710719772,-12469.554475601244,-11380.95360295482,-9719.088168158612,-11821.563609415523
-9841.69316687103,-10271.761103825054,-12425.473719969266,-11345.098257517771,-9688.425733255306,-11782.769261768772
-9808.327097405545,-10236.560907508034,-12381.102518924901,-11308.98001320315,-9657.553727785531,-11743.700178608378
-9774.7668001974,-10201.141642181856,-12336.447454934301,-11272.604200964419,-9626.476506082912,-11704.36222120135
-9741.016824406262,-10165.508450103527,-12291.51515083839,-11235.976179614947,-9595.198445221486,-11664.761278013426
-9707.081726506136,-10129.666492852548,-12246.312248484146,-11199.101338771161,-9563.723943223615,-11624.903260838415
-9672.966084568425,-10093.620946008647,-12200.845426495187,-11161.985087839752,-9532.057420136614,-11584.794110500881
-9638.674492075392,-10057.377001772706,-12155.121384271843,-11124.632867939263,-9500.20331320977,-11544.439785492103
-9604.2115533203,-10020.939868569849,-12109.146847605263,-11087.05013934598,-9468.166077683034,-11503.846269099922
-9569.581890998084,-9984.314764911496,-12062.928564492999,-11049.242383491452,-9435.950186127642,-11463.019565688124
-9534.79013586852,-9947.50692147326,-12016.473295365528,-11011.21510281081,-9403.560128119516,-11421.96569349619
-9499.840931014744,-9910.521578639791,-11969.787830338511,-10972.973821009904,-9371.000406237265,-11380.690689049621
-9464.738928715919,-9873.363989145266,-11922.878970338064,-10934.524075071504,-9338.275537640457,-11339.200607056508
-9429.488791430605,-9836.039407297136,-11875.75352689949,-10895.871422893799,-9305.390048648242,-11297.501509543366
-9394.09518832469,-9798.553099819153,-11828.418329368957,-10857.021430964569,-9272.348482447007,-11255.599475943567
-9358.562795953754,-9760.910336707075,-11780.880216492365,-10817.979680919283,-9239.155388442896,-11213.500590613945
-9322.896294158707,-9723.116387793083,-11733.146036571148,-10778.751771495681,-9205.815326201626,-11171.210951408142
-9287.100371467637,-9685.176531390065,-11685.222639037309,-10739.343302661879,-9172.332863230535,-11128.73665944353
-9251.179715679375,-9647.09604236578,-11637.116884223746,-10699.759885622345,-9138.712574306564,-11086.08382374417
-9215.139020072558,-9608.880198198176,-11588.835633190001,-10660.007145693915,-9104.959038350877,-11043.258553986552
-9178.982976055639,-9570.5342742564,-11540.385749659486,-10620.090702977357,-9071.076842067394,-11000.26696744387
-9142.716279310438,-9532.06354361969,-11491.77409634106,-10580.016191447592,-9037.070572154893,-10957.115176043893
-9106.34362235641,-9493.473274320671,-11443.007530695812,-10539.789242053263,-9002.944820713488,-10913.809294359517
-9069.869696121232,-9454.76873082581,-11394.092907729648,-10499.415492109982,-8968.70418178608,-10870.355432224638
-9033.299187316867,-9415.955170676789,-11345.037079942833,-10458.900576771946,-8934.353247061601,-10826.759701411764
-8996.636783441394,-9377.037843388589,-11295.846885462744,-10418.25012702553,-8899.896608869289,-10783.028200870594
-8959.887162554194,-9338.021991069132,-11246.529160201084,-10377.469778799878,-8865.33885886145,-10739.167028851925
-8923.054998034222,-9298.912845858973,-11197.09072172053,-10336.565155952705,-8830.684586294105,-10695.18227012748
-8886.144958533445,-9259.715626615454,-11147.538380272581,-10295.541883927477,-8795.938376816293,-10651.08000370898
-8849.161702408337,-9220.435543022504,-11097.878925750898,-10254.405578292719,-8761.104807584232,-10606.866298340225
-8812.109880882552,-9181.077788559816,-11048.119136309795,-10213.161845900153,-8726.188454492905,-10562.547205235589
-8774.994134758374,-9141.647544830432,-10998.26577142159,-10171.816288905764,-8691.193886312776,-10518.128765381756
-8737.819094559305,-9102.149977167266,-10948.325568104055,-10130.374495255952,-8656.125661522425,-10473.61700245906
-8700.5893777351,-9062.590230970243,-10898.305244727893,-10088.842044329005,-8620.988333246938,-10429.017927278344
-8663.30959184943,-9022.973439809997,-10848.21149688981,-10047.224496209505,-8585.78644227982,-10384.337528623115
-8625.984330203371,-8983.304714034035,-10798.050992480094,-10005.527406649468,-8550.524522276664,-10339.581778843127
-8588.618170735032,-8943.589141859133,-10747.830375448764,-9963.756306087385,-8515.20709275027,-10294.756626355025
-8551.215674362036,-8903.831798758798,-10697.556264475907,-9921.91671524869,-8479.8386613532,-10249.86799997673
-8513.781391991337,-8864.037730867007,-10647.235246938471,-9880.014135382138,-8444.423722560196,-10204.921804804506
-8476.31985069579,-8824.211963065249,-10596.873876589185,-9838.054047663776,-8408.96675696931,-10159.923921165118
-8438.835565986612,-8784.35949927975,-10546.478680153952,-9796.041915414049,-8373.472233009741,-10114.880206668035
-8401.333030504467,-8744.485317364466,-10496.056148669632,-9753.9831785495,-8337.944596132815,-10069.79648593412
-8363.816718333854,-8704.594363624728,-10445.612739384213,-9711.883255137218,-8302.388280207191,-10024.678562427547
-8326.291083518594,-8664.691566887073,-10395.154871108054,-9669.747540559967,-8266.80770263116,-9979.532204300704
-8288.760557833146,-8624.781823113077,-10344.68892676261,-9627.58140339465,-8231.207260575868,-9934.363153950966
-8251.229555033948,-8584.869998697848,-10294.221251289631,-9585.390194273099,-8195.59133150443,-9889.177123389514
-8213.702463070655,-8544.960932979682,-10243.758149294985,-9543.17922626285,-8159.964272923796,-9843.979785780111
-8176.183645861389,-8505.059436615535,-10193.305882673065,-9500.95379274856,-8124.330423131582,-9798.776783743755
-8138.677446455417,-8465.170285228915,-10142.870673778736,-9458.71915541436,-8088.694095419125,-9753.573729463837
-8101.188179517279,-8425.269867243103,-10092.45869473479,-9416.480548506062,-8053.059585160641,-9708.376193946333
-8063.7201354044355,-8385.354883098209,-10042.0760795142,-9374.243172411856,-8017.431164057685,-9663.189715192897
-8026.277581470381,-8345.479539929072,-9991.728913270726,-9332.012200153957,-7981.813077511571,-9618.019791392648
-7988.864750891703,-8305.611054098697,-9941.423233043037,-9289.79276791948,-7946.2095470849845,-9572.87188343658
-7951.485858590949,-8265.782321520139,-9891.165032577968,-9247.589984158349,-7910.624772201764,-9527.751413421494
-7914.145084016297,-8226.000887381399,-9840.960250442162,-9205.408918163188,-7875.062921745674,-9482.66376157844
-7876.846579786363,-8186.274506191496,-9790.81477672308,-9163.254606896882,-7839.528143576347,-9437.614266472297
-7839.594470663316,-8146.60500600035,-9740.7344512095,-9121.132051336095,-7804.024552985044,-9392.608227174222
-7802.392848892648,-8106.984117812929,-9690.725064539256,-9079.04621550827,-7768.5562411360825,-9347.650898954407
-7765.245777708635,-8067.45767789661,-9640.792349075557,-9037.002025515609,-7733.127271952145,-9302.747494546697
-7728.157292033379,-8027.971346408191,-9590.941986920789,-8995.00437015901,-7697.741678104037,-9257.903178162582
-7691.131389273352,-7988.5324479088695,-9541.179602515462,-8953.058101106166,-7662.403461097131,-9213.12307372713
-7654.172036222698,-7949.177094961585,-9491.510768072063,-8911.16802728467,-7627.116597055038,-9168.412257445774
-7617.283168893613,-7909.914060173627,-9441.940998922613,-8869.33891953254,-7591.885029152985,-9123.7757593327
-7580.468690219967,-7870.736420604023,-9392.475752297603,-8827.575508181593,-7556.712668639247,-9079.218561661748
-7543.732465542216,-7831.630942453091,-9343.120425571213,-8785.882478755984,-7521.603397622692,-9034.745600109241
-7507.078333292562,-7792.596858734293,-9293.88036338837,-8744.264480635995,-7486.561061650291,-8990.361760826927
-7470.510087547915,-7753.668026786037,-9244.760845759862,-8702.726114542802,-7451.589479099824,-8946.071883454444
-7434.031495135602,-7714.852834156001,-9195.767099181272,-8661.271940544411,-7416.692433427496,-8901.880754279022
-7397.64628407334,-7676.142976307925,-9146.904282703792,-8619.906477196075,-7381.873673751377,-8857.79311363983
-7361.358147575072,-7637.529940472159,-9098.177501811082,-8578.634193115187,-7347.136915800171,-8813.81364804838
-7325.17074082045,-7599.025799228342,-9049.591795660164,-8537.459518022542,-7312.485840493983,-8769.946994535101
-7289.087685151103,-7560.644977780645,-9001.152142509214,-8496.386832266817,-7277.924096716333,-8726.197741415328
-7253.112562172519,-7522.369900912261,-8952.863462752199,-8455.420472012216,-7243.455295941722,-8682.570416602299
-7217.248916990905,-7484.2547249480685,-8904.730607931737,-8414.564729105366,-7209.0830142136665,-8639.069507688495
-7181.500258709701,-7446.262590736173,-8856.75837279497,-8373.823843184726,-7174.810791997327,-8595.699439706854
-7145.870056219112,-7408.397204834379,-8808.95148166493,-8333.202013272086,-7140.642134958111,-8552.464591061149
-7110.361741177027,-7370.662238000602,-8761.31460331892,-8292.703388960812,-7106.58051344533,-8509.369282363172
-7074.9787088635185,-7333.061318836863,-8713.852335939973,-8252.332069185773,-7072.629356429595,-8466.417785455413
-7039.724311071348,-7295.598035644779,-8666.56921908789,-8212.092110252546,-7038.792061388936,-8423.61431174564
-7004.601863566175,-7258.275928508913,-8619.469721976175,-8171.98751501879,-7005.071985537045,-8380.963025034234
-6969.614644378745,-7221.098492893808,-8572.55825277383,-8132.02224005992,-6971.472449048707,-8338.468029465472
-6934.765888525988,-7184.069174831793,-8525.839156297421,-8092.200194546423,-6937.996733915049,-8296.13338197138
-6900.058795322948,-7147.191377159026,-8479.316709513783,-8052.525235691983,-6904.648088739481,-8253.96307497915
-6865.496521030497,-7110.4684505985115,-8432.99512386299,-8013.001173286263,-6871.429717899686,-8211.961052397599
-6831.082183072616,-7073.903703972866,-8386.878550301279,-7973.631767930301,-6838.344789669686,-8170.131203244259
-6796.818861278829,-7037.500390491612,-8340.971068836874,-7934.420729426735,-6805.396437658378,-8128.477357020845
-6762.709590361011,-7001.261721294871,-8295.276696859983,-7895.3717194799765,-6772.587751002493,-8087.003291406829
-6728.757369163734,-6965.190860582605,-8249.799386456843,-7856.488346146053,-6739.921784586466,-8045.712729120265
-6694.965154430267,-6929.290918503798,-8204.543026167928,-7817.774170116359,-6707.401552318022,-8004.60933626495
-6661.335862331199,-6893.5649653772625,-8159.51143421774,-7779.232705352011,-6675.030030034713,-7963.696722475581
-6627.872369826243,-6858.016018523837,-8114.708370029875,-7740.867408870456,-6642.810153242702,-7922.978443765224
-6594.577511176958,-6822.6470508798875,-8070.137522713987,-7702.6816929786355,-6610.74481975746,-7882.457999549045
-6561.4540818206415,-6787.460986275266,-8025.802518430968,-7664.678916170353,-6578.836889524689,-7842.13883430133
-6528.504834744976,-6752.460701973403,-7981.706918861416,-7626.862386327035,-6547.089179945751,-7802.024336143666
-6495.732484401708,-6717.649029315743,-7937.854220993877,-7589.235366058508,-6515.50447221585,-7762.117839605208
-6463.139702587573,-6683.028750806776,-7894.247857430914,-7551.801060074127,-6484.085505867284,-7722.422623371729
-6430.729122761798,-6648.6026033631415,-7850.891194951169,-7514.562630733767,-6452.834981852063,-7682.941910858726
-6398.503334425834,-6614.373276799235,-7807.787537206813,-7477.523183692309,-6421.755562565669,-7643.678868602085
-6366.464890709173,-6580.343414021419,-7764.940123978611,-7440.685777260629,-6390.849871771885,-7604.6366111414845
-6334.61630205747,-6546.515614729692,-7722.352131792044,-7404.0534221272965,-6360.1204914598375,-7565.818197822488
-6302.960037481036,-6512.892427541921,-7680.026672933076,-7367.629072715632,-6329.569965527406,-7527.226632204847
-6271.498525216869,-6479.476356844086,-7637.966797831244,-7331.415640978138,-6299.200800288318,-7488.864863630582
-6240.23415673956,-6446.269864797573,-7596.175493885607,-7295.415982582846,-6269.015460394201,-7450.7357871053655
-6209.169281511453,-6413.275365263972,-7554.655683399275,-7259.632908156058,-6239.016372232769,-7412.842245910604
-6178.3062068494555,-6380.495223179994,-7513.410232727416,-7224.069176072428,-6209.205924407049,-7375.187027213893
-6147.647202352604,-6347.931766328469,-7472.441939536912,-7188.727497359569,-6179.586465750149,-7337.772864454617
-6117.194497292224,-6315.58726946756,-7431.753546585467,-7153.610533745866,-6150.160306075227,-7300.602440539628
-6086.950280570323,-6283.4639676467,-7391.347729561955,-7118.720897022875,-6120.9297158237005,-7263.67838363528
-6056.916704466847,-6251.5640533231335,-7351.227110390848,-7084.061150403094,-6091.896927675305,-7227.003267549181
-6027.095877549814,-6219.889666590054,-7311.394244682595,-7049.633809529778,-6063.064137674552,-7190.5796173756435
-5997.489871382083,-6188.442912372916,-7271.851632861094,-7015.44134262764,-6034.4334996332755,-7154.40990300276
-5968.100719698256,-6157.225846710235,-7232.60171387637,-6981.486166988457,-6006.007132614329,-7118.496547050366
-5938.930413493309,-6126.2404856231515,-7193.64686947703,-6947.770655569397,-5977.787115833932,-7082.841914798007
-5909.980910688032,-6095.488801229685,-7154.98942389323,-6914.297132128023,-5949.77549279726,-7047.448324532148
-5881.254125635462,-6064.972720494251,-7116.6316393575935,-6881.067874315829,-5921.974264292404,-7012.318043138036
-5852.751937823932,-6034.694131781046,-7078.57572664098,-6848.085110677427,-5894.385400982334,-6977.45328784242
-5824.476187395984,-6004.65487816342,-7040.823838601573,-6815.351026419942,-5867.010828777794,-6942.856223658133
-5796.428676485107,-5974.85676338161,-7003.378068269325,-6782.867758992245,-5839.852444052943,-6908.528969672581
-5768.611170199677,-5945.301547334934,-6966.2404572847545,-6750.637397880898,-5812.912098390819,-6874.473591491928
-5741.025396590784,-5915.990952760283,-6929.412989010693,-6718.661992477133,-5786.1916135901865,-6840.692111438678
-5713.673047753704,-5886.926657211159,-6892.897597684995,-6686.943541198283,-5759.692771821458,-6807.18649881247
-5686.555775289446,-5858.110300877515,-6856.6961577938355,-6655.48400306259,-5733.417318572168,-6773.958678396163
-5659.675199229924,-5829.543482817147,-6820.810493883039,-6624.28528626561,-5707.366964411963,-6741.010525043729
-5633.032899898309,-5801.227762151141,-6785.242378535185,-6593.349259849023,-5681.543383701915,-6708.343869027301
-5606.6304230641235,-5773.164661061094,-6749.993529634341,-6562.677748550137,-5655.9482166121825,-6675.9604936241785
-5580.469278618115,-5745.355659351749,-6715.0656147705695,-6532.27253140314,-5630.58306568253,-6643.8621339525525
-5554.550942268847,-5717.8022026055805,-6680.460250764762,-6502.135346225718,-5605.449501162716,-6612.050482863559
-5528.8768531122505,-5690.505691761415,-6646.179006859162,-6472.267888233904,-5580.549057218684,-6580.527186229539
-5503.448414888416,-5663.4485068174845,-6612.223397634465,-6442.6718112418375,-5555.883233105169,-6549.293846830761
-5478.267000446469,-5636.646767284245,-6578.594892675657,-6413.3487258236655,-5531.453495417888,-6518.352021381479
-5453.333944699987,-5610.105364147679,-6545.294912840431,-6384.300201459737,-5507.2612762168965,-6487.703224669492
-5428.650551439895,-5583.834317978062,-6512.324830865728,-6355.527766893717,-5483.307974006767,-6457.348927239318
-5404.218090807468,-5557.827983926745,-6479.685970550821,-6327.032910086467,-5459.594953920574,-6427.290560064771
-5380.03779611977,-5532.085836623489,-6447.379611251888,-6298.8170836990375,-5436.123547395642,-6397.529506857326
-5356.110873729265,-5506.610579830458,-6415.406988768183,-6270.881691195084,-5412.895056002973,-6368.067115239384
-5332.438495118915,-5481.401998067643,-6383.769289948091,-6243.22810533218,-5389.9107458482185,-6338.904689679669
-5309.021797783478,-5456.463054947597,-6352.467660758591,-6215.857657639309,-5367.171851231726,-6310.04349141118
-5285.861891075935,-5431.791728327622,-6321.503199909056,-6188.771638128469,-5344.679578523707,-6281.4847466479
-5262.959848970851,-5407.392602107465,-6290.876965639653,-6161.971305481067,-5322.435097887477,-6253.229640759667
-5240.316716774085,-5383.262005664849,-6260.589972476005,-6135.45787461788,-5300.439551636317,-6225.279317467286
-5217.933511488794,-5359.409732194989,-6230.643195510661,-6109.232528910347,-5278.6940489889785,-6197.634884622013
-5195.811214171938,-5335.824368765987,-6201.037565558872,-6083.296411639539,-5257.1996715419555,-6170.297411682459
-5173.950781726075,-5312.503591381966,-6171.773977121781,-6057.650631262131,-5235.957468286638,-6143.267932262402
-5152.35313514271,-5289.463645446021,-6142.853281453932,-6032.29626143031,-5214.968460733845,-6116.547441150136
-5131.019174868535,-5266.703530030804,-6114.27629273589,-6007.234340511857,-5194.233638552649,-6090.136898285817
-5109.94976448572,-5244.231878073717,-6086.043784959957,-5982.465872532597,-5173.753963390082,-6064.037227057444
-5089.145741877281,-5222.0172873737765,-6058.156497996454,-5957.991824640836,-5153.530370440782,-6038.249317258575
-5068.607919814012,-5200.089033733562,-6030.615131412179,-5933.813136757083,-5133.563762138496,-6012.774021311015
-5048.337078704971,-5178.442463937905,-6003.420350630881,-5909.930709967181,-5113.855015589976,-5987.612162070576
-5028.333974084096,-5157.068326723404,-5976.572784418201,-5886.345414547524,-5094.404981669402,-5962.764525928168
-5008.5993343079635,-5135.976142513184,-5950.073026900112,-5863.05809009778,-5075.214479731567,-5938.231867307753
-4989.133860936199,-5115.161358838975,-5923.921637906494,-5840.069543117419,-5056.284307425527,-5914.014908182068
-4969.938230601649,-5094.6278080187885,-5898.119143363461,-5817.380549570475,-5037.615230525265,-5890.114337841981
-4951.013090971345,-5074.376767561621,-5872.666036385846,-5794.991852728484,-5019.207991867436,-5866.530816056711
-4932.359068070495,-5054.404766666026,-5847.562779335999,-5772.904169940803,-5001.06330758403,-5843.264970436985
-4913.976761893671,-5034.715897628126,-5822.80980177443,-5751.118185266081,-4983.181867694861,-5820.317400302763
-4895.866744371507,-5015.3085514441555,-5798.407501387768,-5729.634554595744,-4965.56433868358,-5797.6886752884
-4878.029568963453,-4996.185583787839,-5774.356246313906,-5708.453903664122,-4948.211359487558,-5775.379332901794
-4860.465759704899,-4977.350101637159,-5750.656376442492,-5687.5768366775,-4931.123546074981,-5753.389885575005
-4843.17582161282,-4958.800661850342,-5727.308203127271,-5667.003919249212,-4914.301491930512,-5731.720816755441
-4826.160232405465,-4940.540547334612,-5704.312004856936,-5646.73569960745,-4897.745762796586,-5710.372582604936
-4809.419451319771,-4922.5581243426495,-5681.668037838786,-5626.772692877726,-4881.456905663996,-5689.345611920591
-4792.953912576631,-4904.864815475601,-5659.376528717094,-5607.11539063711,-4865.435441354246,-5668.640308609997
-4776.764028803056,-4887.461208028062,-5637.437678442799,-5587.764259024605,-4849.681868255386,-5648.257049036595
-4760.85019109771,-4870.347451625096,-5615.851661697071,-5568.71973726543,-4834.196663790788,-5628.196185517239
-4745.212770133516,-4853.512560169747,-5594.618628348359,-5549.982240016823,-4818.980280907513,-5608.458044994812
-4729.852114625826,-4836.959960680973,-5573.738703626777,-5531.552159841892,-4804.033155511843,-5589.042931227496
-4714.768554080354,-4820.693788230397,-5553.211990953079,-5513.429861439233,-4789.3556966906235,-5569.9511244864825
-4699.962398321042,-4804.71827913183,-5533.038566735671,-5495.615690366951,-4774.9482974308785,-5551.182880009966
-4685.433935843703,-4789.03543179273,-5513.218489263272,-5478.109965694744,-4760.811325700923,-5532.738432911834
-4671.183434624353,-4773.648168822316,-5493.751790038656,-5460.912985379482,-4746.945134305992,-5514.617994817701
-4657.211147942229,-4758.53546087088,-5474.638483341783,-5444.025027254413,-4733.350052199616,-5496.821755885759
-4643.517308843872,-4743.715722661137,-5455.878562130772,-5427.44634352887,-4720.026388692892,-5479.349886715309
-4630.10212969146,-4729.185934461004,-5437.471996840816,-5411.177168387114,-4706.9744391690365,-5462.202536065395
-4616.965808222952,-4714.941412105252,-5419.418741024213,-5395.217715901727,-4694.194473034533,-5445.379833181673
-4604.108523464796,-4700.980078634109,-5401.7187269864235,-5379.5681781312,-4681.686746281234,-5428.881885101862
-4591.530436876052,-4687.310747894535,-5384.371869483389,-5364.2287282905145,-4669.451496188999,-5412.708787637331
-4579.23169497345,-4673.925947246512,-5367.378068398169,-5349.1995181569355,-4657.488940871052,-5396.860608348391
-4567.212427054278,-4660.8317423646895,-5350.737202231145,-5334.480686082569,-4645.799280524145,-5381.337405993416
-4555.472745751759,-4648.028292613595,-5334.449134001365,-5320.072345954003,-4634.38270060754,-5366.1392135334345
-4544.012748271126,-4635.5132662971,-5318.513713125878,-5305.9745984418305,-4623.239368718481,-5351.266053068729
-4532.832518210829,-4623.287051807036,-5302.930771410242,-5292.187523465405,-4612.369436520502,-5336.717928142559
-4521.932122279653,-4611.348346744835,-5287.700125804129,-5278.711188297553,-4601.773037981531,-5322.494824630444
-4511.311614894594,-4599.694839776512,-5272.821579947827,-5265.545637295642,-4591.45029468979,-5308.596716929876
-4500.971034053974,-4588.3320995345,-5258.294920828809,-5252.6909041889185,-4581.401309481738,-5295.023560749761
-4490.910405554003,-4577.2586181667875,-5244.119927789711,-5240.14700458448,-4571.6261727703995,-5281.775299674393
-4481.129742099999,-4566.468951334052,-5230.2963641850365,-5227.913940509209,-4562.1249584602265,-5268.851860766729
-4471.629040764386,-4555.968602439112,-5216.823978836344,-5215.9916955135495,-4552.897727005927,-5256.253160415537
-4462.408289941512,-4545.752095786133,-5203.702513204644,-5204.380244974183,-4543.944524834376,-5243.979099101647
-4453.467462411886,-4535.825474463065,-5190.931695841755,-5193.079543533322,-4535.265385772042,-5232.0295666180255
-4444.806519377116,-4526.184169875609,-5178.5112452094545,-5182.089537113548,-4526.860327771035,-5220.404439722135
-4436.425412252317,-4516.829321902738,-5166.440867510195,-5171.410156920964,-4518.72935938054,-5209.103583076139
-4428.324079132482,-4507.761629605469,-5154.72026392013,-5161.041320674492,-4510.872471960194,-5198.126852232989
-4420.502449177723,-4498.9852460644215,-5143.349123028969,-5150.982934940099,-4503.289649225782,-5187.474087475249
-4412.9604390769555,-4490.491911285114,-5132.327126391281,-5141.234894422185,-4495.9808587818015,-5177.145122433703
-4405.697955364542,-4482.284914875553,-5121.653947386337,-5131.797081161868,-4488.946060639969,-5167.139781405381
-4398.714896811358,-4474.367750963919,-5111.329251322322,-5122.669368486833,-4482.185198888081,-5157.4578755539505
-4392.011148425769,-4466.742084623251,-5101.352697451388,-5113.851616952183,-4475.698210096622,-5148.099208268268
-4385.586590824089,-4459.392851287568,-5091.723938418951,-5105.3436775493865,-4469.485019827718,-5139.063576532502
-4379.44109291485,-4452.330555638379,-5082.4426209872045,-5097.145392356777,-4463.545540100803,-5130.350767818647
-4373.574514356711,-4445.554349411868,-5073.508384709191,-5089.256591033285,-4457.879676028271,-5121.96055943878
-4367.986708592072,-4439.064684966499,-5064.920868108551,-5081.677097752797,-4452.4873228927645,-5113.892724370516
-4362.6775190090575,-4432.856881934911,-5056.679701227667,-5074.406727735898,-4447.368364242448,-5106.14702629852
-4357.646783672163,-4426.936380651144,-5048.784512131158,-5067.445285337217,-4442.522675861542,-5098.7232239215355
-4352.894331003714,-4421.297355193187,-5041.234923194871,-5060.7925677177345,-4437.950124078211,-5091.621070848117
-4348.4199842259695,-4415.943222638007,-5034.030556905316,-5054.448367161385,-4433.650567203539,-5084.840310557607
-4344.223559661548,-4410.872208508353,-5027.171030011245,-5048.4124648220695,-4429.623855563884,-5078.380685551551
-4340.304865066598,-4406.084463031617,-5020.655958348288,-5042.684638853967,-4425.869830165607,-5072.2419316071455
-4336.663704673358,-4401.579825155663,-5014.484957467077,-5037.264658831069,-4422.388324666321,-5066.423780177005
-4333.299876929371,-4397.360512715363,-5008.65763830899,-5032.152289815711,-4419.179166521658,-5060.925957704569
-4330.213173351712,-4393.421820229357,-5003.173614159621,-5027.347288847975,-4416.242174943904,-5055.74818767968
-4327.403379653787,-4389.765140653873,-4998.032496756395,-5022.849409419799,-4413.577162926062,-5050.890190182852
-4324.870279705556,-4386.390759474208,-4993.233895942504,-5018.658400868837,-4411.1839358286725,-5046.351681794962
-4322.613650657222,-4383.298866104647,-4988.777425993087,-5014.774004964873,-4409.062294048325,-5042.132377441509
-4320.63326642053,-4380.487716239148,-4984.662697976618,-5011.195963742002,-4407.212030258907,-5038.231988069648
-4318.9288955397315,-4377.958245877017,-4980.889326071487,-5007.9240107065,-4405.632933943226,-5034.650223271825
-4317.500304544045,-4375.710729912245,-4977.456927233103,-5004.957878782379,-4404.324786935781,-5031.3867929637345
-4316.347254845155,-4373.744171881635,-4974.3651190139035,-5002.29729809677,-4403.287366898988,-5028.441403090093
-4315.4695073086805,-4372.056616908642,-4971.613522214681,-4999.941993426505,-4402.520446938993,-5025.813759848763
-4314.866817521516,-4370.651582323181,-4969.2017608363185,-4997.891689408947,-4402.02379380758,-5023.503569280338
-4314.538940832065,-4369.525759917269,-4967.129461898117,-4996.146107724915,-4401.79717187413,-5021.510535393245
-4314.485628094861,-4368.67881303693,-4965.3962552517105,-4994.7049675348535,-4401.840341464599,-5019.83436825524
-4314.706629270642,-4368.110399766473,-4964.001777997076,-4993.567989167413,-4402.153056695847,-5018.474771622717
-4315.201693068929,-4367.820181760257,-4962.9456667426,-4992.734886823246,-4402.73507108227,-5017.431452313539
-4315.9705674329,-4367.807818080039,-4962.227568636589,-4992.205380495216,-4403.586132420405,-5016.7041200997055
-4317.0129968664505,-4368.072969252803,-4961.847134248609,-4991.979185908394,-4404.705987487021,-5016.292484274067
-4318.328727924228,-4368.615294689194,-4961.804020251816,-4992.056015974376,-4406.094378643204,-5016.196258622929
-4319.917504234784,-4369.4344546846105,-4962.097885044866,-4992.435591659855,-4407.751047041405,-5016.415155642786
-4321.779070031791,-4370.530110707735,-4962.728400880621,-4993.117626568418,-4409.6757303113545,-5016.94889246013
-4323.9131704031315,-4371.901925715392,-4963.69524182112,-4994.101839223239,-4411.868164806656,-5017.797190009377
-4326.319550090922,-4373.549562764503,-4964.998092502208,-4995.387950706459,-4414.328084985911,-5018.959771424729
-4328.997954565927,-4375.472686573737,-4966.636643573249,-4996.975678103318,-4417.0552230843605,-5020.436362276448
-4331.948128298603,-4377.670964052389,-4968.610591876957,-4998.864746775168,-4420.049311905047,-5022.226693423161
