time,cm0,cm10,cm20,cm40,cm60,cm75
20.8,-36.3,-32.26,-34.16,-27.03,-26.09,-16.25
20.85,-36.46,-32.33,-34.11,-27,-26.07,-16.22
20.9,-36.65,-32.41,-34.06,-26.98,-26.05,-16.19
20.95,-36.83,-32.48,-34.02,-26.96,-26.02,-16.17
21,-37.01,-32.56,-33.97,-26.93,-26,-16.14
21.05,-37.18,-32.63,-33.92,-26.91,-25.97,-16.12
21.1,-37.34,-32.7,-33.87,-26.89,-25.95,-16.09
21.15,-37.65,-32.78,-33.83,-26.87,-25.93,-16.07
21.2,-37.93,-32.85,-33.78,-26.84,-25.91,-16.05
21.25,-38.2,-32.92,-33.73,-26.82,-25.88,-16.02
21.3,-38.43,-33,-33.69,-26.8,-25.86,-16
21.35,-38.65,-33.07,-33.65,-26.78,-25.84,-15.97
21.4,-38.87,-33.15,-33.6,-26.76,-25.81,-15.95
21.45,-39.09,-33.23,-33.56,-26.73,-25.79,-15.93
21.5,-39.42,-33.3,-33.52,-26.71,-25.77,-15.9
21.55,-39.73,-33.38,-33.49,-26.69,-25.75,-15.88
21.6,-39.99,-33.45,-33.45,-26.67,-25.72,-15.86
21.65,-40.24,-33.53,-33.41,-26.64,-25.7,-15.83
21.7,-40.46,-33.6,-33.38,-26.62,-25.68,-15.81
21.75,-40.68,-33.67,-33.35,-26.6,-25.66,-15.78
21.8,-40.89,-33.74,-33.32,-26.58,-25.63,-15.76
21.85,-41.11,-33.82,-33.29,-26.56,-25.61,-15.73
21.9,-41.35,-33.89,-33.26,-26.53,-25.59,-15.71
21.95,-41.59,-33.96,-33.23,-26.51,-25.56,-15.68
22,-41.84,-34.04,-33.21,-26.49,-25.54,-15.65
22.05,-42.08,-34.11,-33.18,-26.46,-25.51,-15.63
22.1,-42.33,-34.18,-33.16,-26.44,-25.49,-15.6
22.15,-42.56,-34.25,-33.14,-26.41,-25.47,-15.58
22.2,-42.8,-34.32,-33.12,-26.39,-25.44,-15.55
22.25,-43.05,-34.4,-33.1,-26.37,-25.42,-15.53
22.3,-43.28,-34.47,-33.08,-26.34,-25.39,-15.5
22.35,-43.51,-34.54,-33.07,-26.32,-25.37,-15.47
22.4,-43.73,-34.61,-33.05,-26.29,-25.34,-15.45
22.45,-43.94,-34.68,-33.04,-26.27,-25.32,-15.42
22.5,-44.14,-34.76,-33.02,-26.24,-25.29,-15.4
22.55,-44.34,-34.82,-33.02,-26.22,-25.27,-15.38
22.6,-44.58,-34.89,-33.01,-26.2,-25.25,-15.35
22.65,-44.8,-34.97,-33,-26.17,-25.22,-15.33
22.7,-45,-35.04,-32.99,-26.15,-25.19,-15.3
22.75,-45.16,-35.11,-32.98,-26.12,-25.17,-15.28
22.8,-45.29,-35.18,-32.97,-26.09,-25.14,-15.25
22.85,-45.37,-35.25,-32.97,-26.07,-25.12,-15.23
22.9,-45.4,-35.32,-32.96,-26.04,-25.09,-15.2
22.95,-45.39,-35.39,-32.96,-26.02,-25.07,-15.18
23,-45.33,-35.45,-32.96,-25.99,-25.04,-15.15
23.05,-45.26,-35.52,-32.95,-25.97,-25.01,-15.12
23.1,-45.17,-35.59,-32.95,-25.94,-24.99,-15.1
23.15,-45.06,-35.65,-32.95,-25.91,-24.96,-15.07
23.2,-44.94,-35.72,-32.95,-25.89,-24.94,-15.04
23.25,-44.81,-35.78,-32.95,-25.86,-24.91,-15.02
23.3,-44.67,-35.85,-32.96,-25.83,-24.88,-14.99
23.35,-44.49,-35.91,-32.96,-25.81,-24.86,-14.97
23.4,-44.27,-35.98,-32.96,-25.78,-24.83,-14.94
23.45,-44.02,-36.04,-32.97,-25.75,-24.8,-14.91
23.5,-43.75,-36.11,-32.97,-25.73,-24.78,-14.89
23.55,-43.46,-36.18,-32.98,-25.7,-24.75,-14.86
23.6,-43.17,-36.24,-32.98,-25.68,-24.73,-14.83
23.65,-42.9,-36.31,-32.99,-25.65,-24.7,-14.8
23.7,-42.67,-36.36,-33,-25.62,-24.67,-14.78
23.75,-42.49,-36.42,-33.01,-25.6,-24.64,-14.75
23.8,-42.36,-36.47,-33.01,-25.57,-24.62,-14.71
23.85,-42.29,-36.52,-33.02,-25.54,-24.59,-14.68
23.9,-42.26,-36.57,-33.04,-25.51,-24.56,-14.65
23.95,-42.26,-36.62,-33.05,-25.48,-24.53,-14.62
24,-42.3,-36.67,-33.06,-25.45,-24.5,-14.59
24.05,-42.37,-36.73,-33.07,-25.42,-24.47,-14.56
24.1,-42.47,-36.78,-33.08,-25.39,-24.44,-14.53
24.15,-42.59,-36.83,-33.1,-25.36,-24.41,-14.5
24.2,-42.72,-36.89,-33.11,-25.33,-24.38,-14.47
24.25,-42.88,-36.95,-33.12,-25.3,-24.35,-14.43
24.3,-43.06,-37.01,-33.14,-25.27,-24.32,-14.4
24.35,-43.27,-37.07,-33.15,-25.24,-24.29,-14.37
24.4,-43.49,-37.11,-33.17,-25.21,-24.26,-14.34
24.45,-43.71,-37.15,-33.19,-25.19,-24.23,-14.31
24.5,-43.97,-37.18,-33.2,-25.16,-24.2,-14.28
24.55,-44.25,-37.2,-33.22,-25.13,-24.17,-14.25
24.6,-44.52,-37.23,-33.23,-25.1,-24.14,-14.23
24.65,-44.78,-37.24,-33.25,-25.07,-24.11,-14.2
24.7,-45.03,-37.3,-33.27,-25.04,-24.08,-14.17
24.75,-45.3,-37.34,-33.29,-25.01,-24.05,-14.14
24.8,-45.62,-37.38,-33.31,-24.98,-24.02,-14.11
24.85,-45.95,-37.5,-33.33,-24.95,-23.99,-14.08
24.9,-46.26,-37.36,-33.35,-24.92,-23.96,-14.05
24.95,-46.56,-37.64,-33.37,-24.9,-23.93,-14.02
25,-46.86,-37.66,-33.39,-24.87,-23.91,-13.99
25.05,-47.16,-37.79,-33.41,-24.84,-23.88,-13.96
25.1,-47.45,-37.85,-33.43,-24.81,-23.85,-13.93
25.15,-48.05,-37.9,-33.45,-24.78,-23.82,-13.9
25.2,-48.49,-37.92,-33.47,-24.75,-23.79,-13.87
25.25,-48.9,-37.95,-33.5,-24.73,-23.76,-13.84
25.3,-49.31,-37.98,-33.52,-24.7,-23.73,-13.81
25.35,-49.73,-38.1,-33.54,-24.67,-23.71,-13.78
25.4,-50.17,-38.2,-33.56,-24.64,-23.68,-13.75
25.45,-50.64,-38.31,-33.59,-24.61,-23.65,-13.72
25.5,-51.11,-38.4,-33.61,-24.58,-23.62,-13.68
25.55,-51.66,-38.49,-33.63,-24.55,-23.58,-13.65
25.6,-52.2,-38.59,-33.66,-24.52,-23.55,-13.62
25.65,-52.63,-38.66,-33.68,-24.49,-23.52,-13.59
25.7,-53.04,-38.73,-33.71,-24.46,-23.49,-13.56
25.75,-53.42,-38.81,-33.73,-24.43,-23.46,-13.53
25.8,-53.77,-38.87,-33.75,-24.41,-23.43,-13.5
25.85,-54.11,-38.93,-33.78,-24.38,-23.41,-13.47
25.9,-54.44,-38.99,-33.8,-24.35,-23.38,-13.44
25.95,-54.76,-39.05,-33.83,-24.32,-23.35,-13.41
26,-55.13,-39.11,-33.86,-24.29,-23.32,-13.38
26.05,-55.53,-39.18,-33.88,-24.26,-23.29,-13.35
26.1,-55.92,-39.25,-33.91,-24.24,-23.26,-13.32
26.15,-56.29,-39.32,-33.93,-24.21,-23.23,-13.29
26.2,-56.65,-39.38,-33.96,-24.18,-23.21,-13.26
26.25,-57.01,-39.44,-33.98,-24.15,-23.18,-13.24
26.3,-57.4,-39.52,-34.01,-24.13,-23.15,-13.21
26.35,-57.77,-39.58,-34.03,-24.1,-23.13,-13.18
26.4,-58.13,-39.65,-34.06,-24.08,-23.1,-13.16
26.45,-58.4,-39.71,-34.07,-24.06,-23.08,-13.14
26.5,-58.58,-39.78,-34.1,-24.03,-23.06,-13.11
26.55,-58.57,-39.84,-34.13,-24.01,-23.03,-13.09
26.6,-58.4,-39.89,-34.15,-23.98,-23.01,-13.06
26.65,-58.05,-39.95,-34.18,-23.96,-22.98,-13.03
26.7,-57.56,-40,-34.21,-23.93,-22.95,-13.01
26.75,-57.04,-40.06,-34.24,-23.91,-22.93,-12.98
26.8,-56.52,-40.12,-34.26,-23.88,-22.9,-12.95
26.85,-55.98,-40.19,-34.29,-23.86,-22.88,-12.93
26.9,-55.35,-40.26,-34.32,-23.83,-22.85,-12.9
26.95,-54.58,-40.33,-34.35,-23.81,-22.83,-12.88
27,-53.59,-40.4,-34.37,-23.78,-22.8,-12.85
27.05,-52.35,-40.48,-34.4,-23.76,-22.78,-12.82
27.1,-50.89,-40.55,-34.43,-23.73,-22.75,-12.8
27.15,-49.31,-40.59,-34.45,-23.72,-22.74,-12.79
27.2,-47.69,-40.66,-34.47,-23.7,-22.72,-12.76
27.25,-46.72,-40.73,-34.5,-23.67,-22.7,-12.74
27.3,-45.37,-40.81,-34.53,-23.65,-22.67,-12.71
27.35,-43.88,-40.89,-34.56,-23.62,-22.64,-12.68
27.4,-42.5,-40.97,-34.59,-23.6,-22.62,-12.65
27.45,-41.33,-41.06,-34.61,-23.57,-22.59,-12.63
27.5,-40.42,-41.13,-34.64,-23.55,-22.57,-12.6
27.55,-39.52,-41.2,-34.66,-23.53,-22.54,-12.58
27.6,-38.8,-41.28,-34.69,-23.5,-22.52,-12.56
27.65,-38.23,-41.34,-34.72,-23.48,-22.5,-12.53
27.7,-37.79,-41.4,-34.75,-23.46,-22.47,-12.51
27.75,-37.33,-41.45,-34.78,-23.43,-22.45,-12.48
27.8,-37.31,-41.5,-34.81,-23.41,-22.43,-12.46
27.85,-37.3,-41.54,-34.84,-23.39,-22.4,-12.44
27.9,-37.24,-41.58,-34.86,-23.37,-22.38,-12.42
27.95,-37.2,-41.61,-34.89,-23.34,-22.36,-12.39
28,-37.18,-41.64,-34.92,-23.32,-22.34,-12.37
28.05,-37.19,-41.66,-34.95,-23.3,-22.31,-12.35
28.1,-37.22,-41.67,-34.98,-23.28,-22.29,-12.33
28.15,-37.28,-41.67,-35.01,-23.26,-22.27,-12.3
28.2,-37.41,-41.67,-35.04,-23.24,-22.25,-12.28
28.25,-37.34,-41.65,-35.07,-23.21,-22.23,-12.26
28.3,-37.53,-41.64,-35.1,-23.19,-22.21,-12.24
28.35,-37.37,-41.63,-35.12,-23.18,-22.19,-12.22
28.4,-37.42,-41.61,-35.14,-23.16,-22.17,-12.21
28.45,-37.43,-41.59,-35.17,-23.14,-22.16,-12.19
28.5,-37.37,-41.57,-35.19,-23.13,-22.14,-12.17
28.55,-38.23,-41.54,-35.22,-23.11,-22.12,-12.15
28.6,-38.92,-41.49,-35.25,-23.09,-22.1,-12.13
28.65,-39.41,-41.43,-35.28,-23.07,-22.08,-12.11
28.7,-39.84,-41.37,-35.32,-23.05,-22.06,-12.09
28.75,-40.23,-41.31,-35.35,-23.03,-22.04,-12.07
28.8,-40.59,-41.24,-35.38,-23.01,-22.02,-12.05
28.85,-40.93,-41.18,-35.41,-22.99,-22,-12.03
28.9,-41.25,-41.12,-35.44,-22.97,-21.98,-12.01
28.95,-41.56,-41.05,-35.47,-22.95,-21.96,-11.99
29,-41.87,-40.99,-35.5,-22.93,-21.94,-11.97
29.05,-42.18,-40.94,-35.53,-22.91,-21.93,-11.95
29.1,-42.48,-40.88,-35.56,-22.9,-21.91,-11.93
29.15,-42.78,-40.84,-35.59,-22.88,-21.89,-11.91
29.2,-43.06,-40.8,-35.62,-22.86,-21.87,-11.89
29.25,-43.36,-40.77,-35.65,-22.84,-21.85,-11.88
29.3,-43.7,-40.76,-35.68,-22.83,-21.84,-11.86
29.35,-44.06,-40.76,-35.71,-22.81,-21.82,-11.84
29.4,-44.43,-40.78,-35.74,-22.79,-21.8,-11.82
29.45,-44.8,-40.8,-35.77,-22.77,-21.78,-11.8
29.5,-45.18,-40.83,-35.8,-22.76,-21.77,-11.79
29.55,-45.7,-40.84,-35.8,-22.76,-21.77,-11.79
29.6,-46.18,-40.84,-35.8,-22.76,-21.77,-11.79
29.65,-46.61,-40.84,-35.8,-22.76,-21.77,-11.79
29.7,-47.03,-40.83,-35.83,-22.74,-21.75,-11.77
29.75,-47.42,-40.84,-35.87,-22.72,-21.73,-11.75
29.8,-48.15,-40.84,-35.9,-22.71,-21.72,-11.74
29.85,-48.68,-40.84,-35.93,-22.69,-21.7,-11.72
29.9,-49.14,-40.85,-35.96,-22.67,-21.68,-11.7
29.95,-49.56,-40.86,-35.99,-22.66,-21.67,-11.68
30,-49.71,-40.87,-36,-22.65,-21.66,-11.68
30.05,-49.82,-40.87,-36,-22.65,-21.66,-11.68
30.1,-49.82,-40.87,-36,-22.65,-21.66,-11.68
30.15,-49.82,-40.87,-36,-22.65,-21.66,-11.68
30.2,-49.82,-40.87,-36,-22.65,-21.66,-11.68
30.25,-50.18,-40.87,-36,-22.65,-21.66,-11.68
30.3,-50.84,-40.87,-36,-22.65,-21.66,-11.68
30.35,-51.77,-40.87,-36,-22.65,-21.66,-11.68
30.4,-52.67,-40.87,-36,-22.65,-21.66,-11.68
30.45,-53.53,-40.87,-36,-22.65,-21.66,-11.68
30.5,-54.02,-40.87,-36,-22.65,-21.66,-11.68
30.55,-54.55,-40.87,-36,-22.65,-21.66,-11.68
30.6,-54.74,-40.87,-36,-22.65,-21.66,-11.68
30.65,-54.74,-40.87,-36,-22.65,-21.66,-11.68
30.7,-54.74,-40.87,-36,-22.65,-21.66,-11.68
30.75,-54.74,-40.87,-36,-22.65,-21.66,-11.68
30.8,-54.74,-40.87,-36,-22.65,-21.66,-11.68
30.85,-54.74,-40.87,-36,-22.65,-21.66,-11.68
30.9,-54.74,-40.87,-36,-22.65,-21.66,-11.68
30.95,-54.74,-40.87,-36,-22.65,-21.66,-11.68
31,-54.74,-40.87,-36,-22.65,-21.66,-11.68
31.05,-54.74,-40.87,-36,-22.65,-21.66,-11.68
31.1,-54.74,-40.87,-36,-22.65,-21.66,-11.68
31.15,-54.74,-40.87,-36,-22.65,-21.66,-11.68
31.2,-54.74,-40.87,-36,-22.65,-21.66,-11.68
31.25,-54.74,-40.87,-36,-22.65,-21.66,-11.68
31.3,-54.74,-40.87,-36,-22.65,-21.66,-11.68
31.35,-54.74,-40.87,-36,-22.65,-21.66,-11.68
31.4,-54.74,-40.87,-36,-22.65,-21.66,-11.68
31.45,-54.77,-40.87,-36,-22.65,-21.66,-11.68
31.5,-54.77,-40.87,-36,-22.65,-21.66,-11.68
31.55,-55.11,-40.87,-36,-22.65,-21.66,-11.68
31.6,-55.6,-40.87,-36,-22.65,-21.66,-11.68
31.65,-55.6,-40.87,-36,-22.65,-21.66,-11.68
31.7,-55.6,-40.87,-36,-22.65,-21.66,-11.68
31.75,-55.6,-40.87,-36,-22.65,-21.66,-11.68
31.8,-55.6,-40.87,-36,-22.65,-21.66,-11.68
31.85,-55.6,-40.87,-36,-22.65,-21.66,-11.68
31.9,-55.6,-40.87,-36,-22.65,-21.66,-11.68
31.95,-55.6,-40.87,-36,-22.65,-21.66,-11.68
32,-55.6,-40.87,-36,-22.65,-21.66,-11.68
32.05,-55.6,-40.87,-36,-22.65,-21.66,-11.68
32.1,-55.6,-40.87,-36,-22.65,-21.66,-11.68
32.15,-55.6,-40.87,-36,-22.65,-21.66,-11.68
32.2,-55.6,-40.87,-36,-22.65,-21.66,-11.68
32.25,-55.6,-40.87,-36,-22.65,-21.66,-11.68
32.3,-55.6,-40.87,-36,-22.65,-21.66,-11.68
32.35,-55.82,-40.87,-36,-22.65,-21.66,-11.68
32.4,-56.37,-40.87,-36,-22.65,-21.66,-11.68
32.45,-56.55,-40.87,-36,-22.65,-21.66,-11.68
32.5,-57.17,-40.87,-36,-22.65,-21.66,-11.68
32.55,-57.86,-40.87,-36,-22.65,-21.66,-11.68
32.6,-58.23,-40.87,-36,-22.65,-21.66,-11.68
32.65,-58.23,-40.87,-36,-22.65,-21.66,-11.68
32.7,-58.23,-40.87,-36,-22.65,-21.66,-11.68
32.75,-58.23,-40.87,-36,-22.65,-21.66,-11.68
32.8,-58.23,-40.87,-36,-22.65,-21.66,-11.68
32.85,-58.23,-40.87,-36,-22.65,-21.66,-11.68
32.9,-58.23,-40.87,-36,-22.65,-21.66,-11.68
32.95,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.05,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.1,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.15,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.2,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.25,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.3,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.35,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.4,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.45,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.5,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.55,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.6,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.65,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.7,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.75,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.8,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.85,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.9,-58.23,-40.87,-36,-22.65,-21.66,-11.68
33.95,-58.23,-40.87,-36,-22.65,-21.66,-11.68
34,-58.23,-40.87,-36,-22.65,-21.66,-11.68
34.05,-58.23,-40.87,-36,-22.65,-21.66,-11.68
34.1,-58.23,-40.87,-36,-22.65,-21.66,-11.68
34.15,-58.42,-40.9,-36.02,-22.64,-21.65,-11.67
34.2,-58.77,-40.97,-36.05,-22.62,-21.63,-11.65
34.25,-59.13,-41.04,-36.08,-22.61,-21.62,-11.63
34.3,-59.52,-41.12,-36.11,-22.59,-21.6,-11.62
34.35,-59.94,-41.2,-36.14,-22.58,-21.59,-11.6
34.4,-60.51,-41.29,-36.17,-22.56,-21.57,-11.59
34.45,-61.04,-41.39,-36.21,-22.55,-21.55,-11.57
34.5,-61.44,-41.49,-36.24,-22.53,-21.54,-11.55
34.55,-61.68,-41.58,-36.27,-22.52,-21.52,-11.54
34.6,-61.75,-41.66,-36.29,-22.5,-21.51,-11.52
34.65,-61.61,-41.73,-36.32,-22.49,-21.49,-11.51
34.7,-61.38,-41.8,-36.35,-22.47,-21.48,-11.49
34.75,-61.08,-41.87,-36.38,-22.46,-21.46,-11.48
34.8,-60.73,-41.94,-36.41,-22.44,-21.45,-11.46
34.85,-60.4,-42,-36.43,-22.43,-21.44,-11.45
34.9,-60.02,-42.07,-36.46,-22.42,-21.42,-11.44
34.95,-59.72,-42.13,-36.48,-22.4,-21.41,-11.42
35,-59.29,-42.2,-36.51,-22.39,-21.4,-11.41
35.05,-58.75,-42.27,-36.54,-22.38,-21.38,-11.4
35.1,-58.15,-42.34,-36.56,-22.36,-21.37,-11.38
35.15,-57.46,-42.41,-36.59,-22.35,-21.36,-11.37
35.2,-56.49,-42.44,-36.6,-22.34,-21.35,-11.36
35.25,-55.46,-42.47,-36.61,-22.34,-21.35,-11.36
35.3,-54.33,-42.47,-36.61,-22.34,-21.35,-11.36
35.35,-53.2,-42.58,-36.63,-22.33,-21.34,-11.35
35.4,-52.12,-42.69,-36.65,-22.32,-21.33,-11.34
35.45,-51.09,-42.85,-36.67,-22.31,-21.32,-11.33
35.5,-50.04,-42.99,-36.7,-22.3,-21.3,-11.31
35.55,-49.09,-43.13,-36.73,-22.28,-21.29,-11.3
35.6,-48.03,-43.24,-36.76,-22.27,-21.28,-11.29
35.65,-47.3,-43.29,-36.78,-22.27,-21.27,-11.29
35.7,-46.7,-43.29,-36.78,-22.27,-21.27,-11.29
35.75,-46.09,-43.29,-36.78,-22.27,-21.27,-11.29
35.8,-45.63,-43.35,-36.81,-22.26,-21.26,-11.27
35.85,-45.34,-43.41,-36.83,-22.24,-21.25,-11.26
35.9,-45.15,-43.45,-36.85,-22.24,-21.24,-11.25
35.95,-45.05,-43.49,-36.87,-22.23,-21.23,-11.24
36,-45,-43.55,-36.9,-22.22,-21.22,-11.23
36.05,-45.01,-43.6,-36.92,-22.21,-21.21,-11.22
36.1,-45.06,-43.65,-36.94,-22.19,-21.2,-11.21
36.15,-45.14,-43.7,-36.97,-22.18,-21.19,-11.2
36.2,-45.24,-43.75,-36.99,-22.17,-21.18,-11.19
36.25,-45.38,-43.81,-37.02,-22.16,-21.17,-11.18
36.3,-45.56,-43.89,-37.05,-22.15,-21.16,-11.17
36.35,-45.8,-44.01,-37.07,-22.14,-21.15,-11.16
36.4,-46.07,-44.13,-37.1,-22.13,-21.14,-11.14
36.45,-46.38,-44.27,-37.14,-22.12,-21.13,-11.14
36.5,-46.72,-44.4,-37.15,-22.11,-21.12,-11.13
36.55,-47.13,-44.52,-37.16,-22.1,-21.11,-11.12
36.6,-47.74,-44.59,-37.16,-22.09,-21.1,-11.11
36.65,-48.53,-44.63,-37.19,-22.08,-21.09,-11.1
36.7,-49.15,-44.66,-37.21,-22.07,-21.08,-11.09
36.75,-49.75,-44.68,-37.21,-22.06,-21.07,-11.08
36.8,-50.19,-44.69,-37.21,-22.06,-21.06,-11.07
36.85,-50.78,-44.71,-37.21,-22.05,-21.05,-11.06
36.9,-51.35,-44.73,-37.19,-22.04,-21.05,-11.05
36.95,-51.9,-44.74,-37.32,-22.03,-21.04,-11.04
37,-52.44,-44.76,-37.27,-22.02,-21.03,-11.04
37.05,-52.97,-44.78,-37.38,-22.02,-21.02,-11.03
37.1,-53.49,-44.79,-37.31,-22.01,-21.01,-11.02
37.15,-54.01,-44.8,-37.35,-22,-21,-11.01
37.2,-54.55,-44.82,-37.34,-21.99,-20.99,-11
37.25,-55.13,-44.86,-37.37,-21.98,-20.99,-10.99
37.3,-55.89,-44.86,-37.37,-21.98,-20.99,-10.99
37.35,-56.91,-44.86,-37.37,-21.98,-20.99,-10.99
37.4,-58.04,-44.86,-37.37,-21.98,-20.99,-10.99
37.45,-59.17,-44.87,-37.36,-21.98,-20.99,-10.99
37.5,-60.23,-44.87,-37.37,-21.98,-20.99,-10.99
37.55,-60.99,-44.88,-37.38,-21.98,-20.98,-10.99
37.6,-61.76,-44.93,-37.34,-21.97,-20.98,-10.98
37.65,-62.31,-44.96,-37.48,-21.97,-20.97,-10.98
37.7,-62.31,-44.96,-37.36,-21.97,-20.97,-10.98
37.75,-62.32,-44.96,-37.36,-21.97,-20.97,-10.98
37.8,-62.32,-44.96,-37.37,-21.97,-20.97,-10.98
37.85,-62.77,-44.98,-37.51,-21.96,-20.96,-10.97
37.9,-62.97,-44.99,-37.37,-21.96,-20.96,-10.97
37.95,-62.97,-44.99,-37.37,-21.96,-20.96,-10.97
38,-62.97,-44.99,-37.37,-21.96,-20.96,-10.97
38.05,-62.97,-44.99,-37.37,-21.96,-20.96,-10.97
38.1,-62.97,-44.99,-37.37,-21.96,-20.96,-10.97
38.15,-62.97,-44.99,-37.37,-21.96,-20.96,-10.97
38.2,-62.97,-44.99,-37.37,-21.96,-20.96,-10.97
38.25,-62.97,-44.99,-37.37,-21.96,-20.96,-10.97
38.3,-63.14,-44.99,-37.37,-21.96,-20.96,-10.97
38.35,-64.13,-44.99,-37.37,-21.96,-20.96,-10.97
38.4,-65.47,-45.03,-37.37,-21.96,-20.96,-10.97
38.45,-67.42,-45.13,-37.37,-21.96,-20.96,-10.97
38.5,-69.24,-45.3,-37.37,-21.96,-20.96,-10.97
38.55,-71.1,-45.46,-37.37,-21.96,-20.96,-10.97
38.6,-72.44,-45.52,-37.37,-21.96,-20.96,-10.97
38.65,-72.44,-45.52,-37.37,-21.96,-20.96,-10.97
38.7,-72.44,-45.52,-37.37,-21.96,-20.96,-10.97
38.75,-72.44,-45.52,-37.37,-21.96,-20.96,-10.97
38.8,-72.44,-45.52,-37.37,-21.96,-20.96,-10.97
38.85,-72.44,-45.52,-37.37,-21.96,-20.96,-10.97
38.9,-72.44,-45.52,-37.37,-21.96,-20.96,-10.97
38.95,-72.44,-45.52,-37.37,-21.96,-20.96,-10.97
39,-72.44,-45.52,-37.37,-21.96,-20.96,-10.97
39.05,-72.44,-45.52,-37.37,-21.96,-20.96,-10.97
39.1,-72.44,-45.52,-37.37,-21.96,-20.96,-10.97
39.15,-72.44,-45.52,-37.37,-21.96,-20.96,-10.97
39.2,-72.44,-45.52,-37.37,-21.96,-20.96,-10.97
39.25,-72.44,-45.52,-37.37,-21.96,-20.96,-10.97
39.3,-72.63,-45.52,-37.37,-21.96,-20.96,-10.97
39.35,-73.72,-45.58,-37.37,-21.96,-20.96,-10.97
39.4,-75.75,-45.79,-37.37,-21.96,-20.96,-10.97
39.45,-78.29,-46.08,-37.37,-21.96,-20.96,-10.97
39.5,-80.76,-46.42,-37.37,-21.96,-20.96,-10.97
39.55,-83,-46.78,-37.37,-21.96,-20.96,-10.97
39.6,-84.69,-47.01,-37.37,-21.96,-20.96,-10.97
39.65,-84.69,-47.01,-37.37,-21.96,-20.96,-10.97
39.7,-84.69,-47.01,-37.37,-21.96,-20.96,-10.97
39.75,-84.69,-47.01,-37.37,-21.96,-20.96,-10.97
39.8,-84.69,-47.01,-37.37,-21.96,-20.96,-10.97
39.85,-84.69,-47.01,-37.37,-21.96,-20.96,-10.97
39.9,-84.69,-47.01,-37.37,-21.96,-20.96,-10.97
39.95,-84.69,-47.01,-37.37,-21.96,-20.96,-10.97
40,-84.69,-47.01,-37.37,-21.96,-20.96,-10.97
40.05,-84.69,-47.01,-37.37,-21.96,-20.96,-10.97
40.1,-84.69,-47.01,-37.37,-21.96,-20.96,-10.97
40.15,-84.69,-47.01,-37.37,-21.96,-20.96,-10.97
40.2,-84.69,-47.01,-37.37,-21.96,-20.96,-10.97
40.25,-84.69,-47.01,-37.37,-21.96,-20.96,-10.97
40.3,-84.9,-47.03,-37.37,-21.96,-20.96,-10.97
40.35,-86.67,-47.15,-37.37,-21.96,-20.96,-10.97
40.4,-89.16,-47.46,-37.37,-21.96,-20.96,-10.97
40.45,-91.69,-48.23,-37.37,-21.96,-20.96,-10.97
40.5,-94.23,-48.85,-37.37,-21.96,-20.96,-10.97
40.55,-97.05,-49.28,-37.37,-21.96,-20.96,-10.97
40.6,-99.12,-49.62,-37.37,-21.96,-20.96,-10.97
40.65,-99.12,-49.62,-37.37,-21.96,-20.96,-10.97
40.7,-99.12,-49.62,-37.37,-21.96,-20.96,-10.97
40.75,-99.12,-49.62,-37.37,-21.96,-20.96,-10.97
40.8,-99.12,-49.62,-37.37,-21.96,-20.96,-10.97
40.85,-99.12,-49.62,-37.37,-21.96,-20.96,-10.97
40.9,-99.12,-49.62,-37.37,-21.96,-20.96,-10.97
40.95,-99.12,-49.62,-37.37,-21.96,-20.96,-10.97
41,-99.12,-49.62,-37.37,-21.96,-20.96,-10.97
41.05,-99.12,-49.62,-37.37,-21.96,-20.96,-10.97
41.1,-99.12,-49.62,-37.37,-21.96,-20.96,-10.97
41.15,-99.12,-49.62,-37.37,-21.96,-20.96,-10.97
41.2,-99.12,-49.62,-37.37,-21.96,-20.96,-10.97
41.25,-99.12,-49.62,-37.37,-21.96,-20.96,-10.97
41.3,-99.12,-49.62,-37.37,-21.96,-20.96,-10.97
41.35,-99.12,-49.62,-37.37,-21.96,-20.96,-10.97
41.4,-100.1,-49.63,-37.37,-21.96,-20.96,-10.97
41.45,-102.45,-49.63,-37.37,-21.96,-20.96,-10.97
41.5,-105.05,-49.86,-37.37,-21.96,-20.96,-10.97
41.55,-107.23,-49.99,-37.37,-21.96,-20.96,-10.97
41.6,-108.24,-49.99,-37.37,-21.96,-20.96,-10.97
41.65,-108.24,-49.99,-37.37,-21.96,-20.96,-10.97
